Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-01 18:15:00+00:00,295.7699890136719,295.80999755859375,294.4700012207031,294.6400146484375,725571,95.56999969482422,95.57499694824219,95.36000061035156,95.41300201416016,501052,583.8099975585938,583.8099975585938,579.219970703125,579.52001953125,828165,254.77999877929688,254.91000366210938,254.10000610351562,254.30999755859375,801133,211.3300018310547,211.33999633789062,210.3249969482422,210.52999877929688,1585778
2026-04-01 18:30:00+00:00,294.6499938964844,294.78009033203125,293.7925109863281,294.5299987792969,570605,95.41999816894531,95.73999786376953,95.4124984741211,95.66999816894531,572025,579.5999755859375,580.0,578.0,578.5150146484375,766933,254.32000732421875,254.697998046875,253.97000122070312,254.6699981689453,803657,210.52000427246094,210.67999267578125,209.9199981689453,210.39999389648438,1047943
2026-04-01 18:45:00+00:00,294.57000732421875,294.7300109863281,294.2001037597656,294.3500061035156,374913,95.66999816894531,95.68499755859375,95.5,95.56500244140625,512495,578.6199951171875,578.780029296875,576.3837280273438,577.0599975585938,487271,254.6699981689453,254.6999969482422,254.22999572753906,254.4199981689453,609091,210.43499755859375,210.5500030517578,210.0050048828125,210.22000122070312,732163
2026-04-01 19:00:00+00:00,294.44000244140625,295.2900085449219,294.260009765625,295.1600036621094,406517,95.55999755859375,95.69000244140625,95.48500061035156,95.63999938964844,619431,577.159912109375,578.798828125,577.0700073242188,577.9650268554688,493588,254.41000366210938,254.99000549316406,254.3800048828125,254.97000122070312,718475,210.22999572753906,210.94000244140625,210.21499633789062,210.7841033935547,1067998
2026-04-01 19:15:00+00:00,295.2001037597656,295.69000244140625,294.9200134277344,295.39111328125,518563,95.6449966430664,95.81500244140625,95.58999633789062,95.75499725341797,756586,577.9199829101562,580.9600219726562,577.5999755859375,580.7999877929688,678383,254.97000122070312,255.66000366210938,254.83999633789062,255.65499877929688,1104333,210.80589294433594,211.75,210.75999450683594,211.75,1208997
2026-04-01 19:30:00+00:00,295.4200134277344,295.5799865722656,294.7300109863281,295.25,483963,95.76000213623047,95.97000122070312,95.65499877929688,95.91500091552734,1042225,580.8049926757812,581.719970703125,580.2999877929688,581.3400268554688,590998,255.63999938964844,256.1000061035156,255.36000061035156,255.85000610351562,1271428,211.73989868164062,211.89999389648438,211.2100067138672,211.52999877929688,1563596
2026-04-01 19:45:00+00:00,295.25,295.6000061035156,294.2900085449219,294.94000244140625,1849127,95.91000366210938,96.0,95.51000213623047,95.58000183105469,2449927,581.3250122070312,582.7698974609375,578.1099853515625,579.1900024414062,1630688,255.83999633789062,256.1300048828125,255.1501007080078,255.69000244140625,3510711,211.50999450683594,211.67999267578125,210.31500244140625,210.57000732421875,4032382
2026-04-02 13:30:00+00:00,288.989990234375,290.79998779296875,287.57000732421875,288.739990234375,1923582,95.25,96.58000183105469,95.19999694824219,95.75499725341797,3179898,566.0150146484375,566.7100219726562,559.7274169921875,561.1500244140625,1799909,254.13999938964844,254.75999450683594,250.64999389648438,250.83999633789062,3098545,206.5500030517578,207.6199951171875,204.89999389648438,205.77999877929688,3769361
2026-04-02 13:45:00+00:00,288.75,291.8999938964844,288.42999267578125,291.8900146484375,757822,95.76000213623047,96.0,95.44999694824219,95.7699966430664,1329039,561.2000122070312,569.4099731445312,560.6900024414062,567.4025268554688,1119041,250.83999633789062,252.66000366210938,250.69000244140625,252.5,1231488,205.8000030517578,207.97999572753906,205.6199951171875,207.89999389648438,1943900
2026-04-02 14:00:00+00:00,291.9075012207031,293.04998779296875,291.7229919433594,292.4700012207031,645856,95.76750183105469,96.03849792480469,95.61090087890625,95.98999786376953,1225404,567.3099975585938,569.97998046875,566.6610107421875,567.9324951171875,727544,252.52000427246094,252.80999755859375,251.19000244140625,252.0399932861328,1167579,207.8800048828125,208.8585968017578,207.77000427246094,208.75999450683594,1209500
2026-04-02 14:15:00+00:00,292.57000732421875,293.3500061035156,292.1199951171875,292.19000244140625,421288,95.99500274658203,96.73999786376953,95.94499969482422,96.68000030517578,1443451,568.030029296875,570.0,567.2200927734375,569.1500244140625,527105,252.07000732421875,252.52999877929688,251.85000610351562,252.125,827750,208.74009704589844,209.5399932861328,208.6999969482422,208.94000244140625,1362147
2026-04-02 14:30:00+00:00,292.1300048828125,295.8999938964844,292.0614929199219,295.4599914550781,886504,96.66999816894531,97.625,96.61499786376953,97.58000183105469,1953359,569.155029296875,578.5,568.8101196289062,576.02001953125,1049303,252.11000061035156,254.55999755859375,251.99000549316406,253.9700927734375,1382774,208.91000366210938,212.21249389648438,208.86000061035156,211.22000122070312,1723540
2026-04-02 14:45:00+00:00,295.239990234375,295.42999267578125,293.30499267578125,294.1650085449219,370022,97.58499908447266,97.80999755859375,97.31999969482422,97.5250015258789,1455188,576.077392578125,576.280029296875,570.27001953125,572.364990234375,604873,253.97999572753906,255.39990234375,253.7899932861328,255.375,863700,211.1999969482422,211.39999389648438,210.0500030517578,210.4499969482422,1008539
2026-04-02 15:00:00+00:00,294.07000732421875,294.4100036621094,293.32000732421875,293.8949890136719,330496,97.51290130615234,97.83999633789062,97.19999694824219,97.83499908447266,1477777,572.3599853515625,572.739990234375,569.5499877929688,571.8049926757812,446126,255.39999389648438,255.72000122070312,254.8699951171875,254.98500061035156,760124,210.41000366210938,210.84500122070312,209.77000427246094,210.4600067138672,1171904
2026-04-02 15:15:00+00:00,293.9150085449219,294.1099853515625,293.1600036621094,293.9100036621094,384289,97.83499908447266,97.95999908447266,97.51499938964844,97.625,1554390,571.9949951171875,573.095703125,570.5100708007812,572.4199829101562,342251,255.0,255.23989868164062,254.41000366210938,255.1199951171875,627183,210.47999572753906,210.72000122070312,209.84500122070312,210.42999267578125,991830
2026-04-02 15:30:00+00:00,293.80999755859375,294.2300109863281,293.42999267578125,293.9200134277344,322476,97.62999725341797,97.83499908447266,97.34500122070312,97.80500030517578,776424,572.3049926757812,574.1099853515625,571.9299926757812,573.4400024414062,359620,255.1649932861328,255.18499755859375,254.61000061035156,254.85000610351562,385339,210.47000122070312,210.6750030517578,209.8699951171875,210.56500244140625,652449
2026-04-02 15:45:00+00:00,293.82000732421875,293.82000732421875,292.9700012207031,293.45001220703125,287180,97.80000305175781,97.83999633789062,97.44999694824219,97.74500274658203,1015116,573.4500122070312,573.6799926757812,569.8171997070312,570.77001953125,324029,254.83999633789062,254.83999633789062,254.360107421875,254.57000732421875,322321,210.5500030517578,210.57000732421875,209.39500427246094,209.66000366210938,1645305
2026-04-02 16:00:00+00:00,293.3699951171875,293.6600036621094,292.9700012207031,293.2699890136719,223449,97.74500274658203,97.8550033569336,97.36000061035156,97.5250015258789,776241,570.77001953125,571.6599731445312,569.8770141601562,570.9650268554688,334345,254.57000732421875,254.73500061035156,254.125,254.4499969482422,410641,209.6699981689453,209.85499572753906,209.1999969482422,209.3350067138672,512162
2026-04-02 16:15:00+00:00,293.2900085449219,293.6000061035156,292.95001220703125,293.3699951171875,271484,97.5199966430664,97.62000274658203,97.36000061035156,97.53800201416016,510056,570.9650268554688,572.0,569.9801025390625,570.3900146484375,216167,254.4600067138672,254.53500366210938,254.0,254.11000061035156,464653,209.3249969482422,209.4600067138672,208.97999572753906,209.27000427246094,542577
2026-04-02 16:30:00+00:00,293.3299865722656,294.3999938964844,293.2699890136719,294.30999755859375,296383,97.53500366210938,97.94000244140625,97.43000030517578,97.92500305175781,556676,570.405029296875,573.3400268554688,570.2301025390625,572.6849975585938,206671,254.1300048828125,255.0,254.07000732421875,254.72999572753906,436908,209.27999877929688,209.99000549316406,209.11700439453125,209.8000030517578,560287
2026-04-02 16:45:00+00:00,294.3299865722656,294.4599914550781,294.0299987792969,294.0823974609375,910603,97.92279815673828,97.94499969482422,97.69380187988281,97.81500244140625,576243,572.7050170898438,573.1699829101562,571.2899780273438,571.4199829101562,210196,254.77999877929688,254.88999938964844,254.39999389648438,254.4199981689453,300770,209.82000732421875,210.08999633789062,209.6300048828125,209.66000366210938,424303
2026-04-02 17:00:00+00:00,294.03399658203125,294.20001220703125,293.614990234375,294.1050109863281,203065,97.81500244140625,98.30000305175781,97.79000091552734,98.2699966430664,1216239,571.3300170898438,571.639404296875,570.2000122070312,571.2249755859375,220378,254.4199981689453,255.19000244140625,254.19000244140625,255.02999877929688,317026,209.64999389648438,209.84939575195312,209.26010131835938,209.75999450683594,565291
2026-04-02 17:15:00+00:00,294.1000061035156,294.5199890136719,294.1000061035156,294.3299865722656,202583,98.26499938964844,98.33999633789062,98.06500244140625,98.12999725341797,829557,571.3400268554688,573.3499755859375,571.2000122070312,572.385009765625,272918,255.02999877929688,255.4853057861328,255.02999877929688,255.3350067138672,366947,209.75999450683594,209.99000549316406,209.61000061035156,209.61000061035156,1008239
2026-04-02 17:30:00+00:00,294.3299865722656,294.5,294.0849914550781,294.2200012207031,121347,98.125,98.23819732666016,98.01000213623047,98.11000061035156,468162,572.405029296875,572.7000122070312,570.8900146484375,571.22998046875,173341,255.3350067138672,255.38999938964844,254.89500427246094,254.99000549316406,371296,209.625,209.67999267578125,209.1999969482422,209.3699951171875,412241
2026-04-02 17:45:00+00:00,294.239990234375,294.260009765625,293.3299865722656,293.7333984375,196208,98.11499786376953,98.11499786376953,97.8499984741211,98.04000091552734,701586,571.260009765625,571.4298706054688,569.5,570.3099975585938,328333,255.0,255.0,254.30999755859375,254.61000061035156,452194,209.3800048828125,209.41000366210938,208.49000549316406,208.58999633789062,610627
2026-04-02 18:00:00+00:00,293.739990234375,294.2969970703125,293.739990234375,293.95001220703125,167729,98.03500366210938,98.12000274658203,97.68000030517578,97.69999694824219,1102389,570.239990234375,572.114990234375,570.239990234375,571.9099731445312,185599,254.5800018310547,255.22999572753906,254.5800018310547,255.110107421875,495489,208.58999633789062,209.3699951171875,208.5800018310547,209.1304931640625,586216
2026-04-02 18:15:00+00:00,293.9750061035156,294.1700134277344,293.4549865722656,293.489990234375,157057,97.69999694824219,97.87000274658203,97.63999938964844,97.70500183105469,666445,572.0,573.5599975585938,571.8109741210938,572.4421997070312,301194,255.14999389648438,255.2949981689453,254.95010375976562,255.14500427246094,439723,209.1699981689453,209.30999755859375,208.92999267578125,209.02000427246094,441486
2026-04-02 18:30:00+00:00,293.489990234375,293.9049987792969,293.2799987792969,293.69500732421875,144349,97.70999908447266,97.7699966430664,97.54280090332031,97.63500213623047,687375,572.5,573.9398803710938,572.4749755859375,573.14501953125,193604,255.16000366210938,255.2949981689453,254.8000946044922,255.1199951171875,1471913,209.0449981689453,209.25999450683594,208.82000732421875,209.22000122070312,606724
2026-04-02 18:45:00+00:00,293.69500732421875,294.010009765625,293.6199951171875,293.6700134277344,178985,97.63500213623047,97.93990325927734,97.5199966430664,97.91500091552734,1022360,573.1199951171875,573.510009765625,572.6199951171875,572.9299926757812,193545,255.08999633789062,255.4550018310547,254.91000366210938,255.27999877929688,665707,209.22000122070312,209.47000122070312,208.97999572753906,209.02000427246094,645330
2026-04-02 19:00:00+00:00,293.67999267578125,294.3299865722656,293.6449890136719,293.9750061035156,272126,97.91500091552734,97.93990325927734,97.68000030517578,97.7750015258789,927487,572.9500122070312,574.7999267578125,572.6900024414062,574.1400146484375,336732,255.2899932861328,255.6999969482422,255.24000549316406,255.52000427246094,696326,209.02999877929688,209.48500061035156,208.83999633789062,209.1999969482422,789685
2026-04-02 19:15:00+00:00,294.0199890136719,294.0199890136719,293.239990234375,293.36859130859375,267863,97.7750015258789,97.87999725341797,97.64009857177734,97.87000274658203,871340,574.1500244140625,574.5999755859375,573.1300048828125,573.8900146484375,278002,255.52999877929688,255.58999633789062,255.00999450683594,255.1199951171875,475816,209.2100067138672,209.27000427246094,208.7899932861328,209.11000061035156,687835
2026-04-02 19:30:00+00:00,293.3399963378906,293.7099914550781,293.2799987792969,293.4800109863281,249801,97.86499786376953,98.0999984741211,97.79000091552734,97.91999816894531,1219310,573.8400268554688,574.619873046875,573.5599975585938,573.8300170898438,276814,255.10000610351562,255.39999389648438,254.82000732421875,254.99000549316406,594035,209.0850067138672,209.32000732421875,209.02999877929688,209.0800018310547,848687
2026-04-02 19:45:00+00:00,293.4700012207031,294.4800109863281,293.4200134277344,294.44000244140625,938507,97.92009735107422,98.70999908447266,97.91000366210938,98.68499755859375,3800199,573.75,575.1300048828125,573.5999755859375,574.5499877929688,799347,254.97999572753906,256.1300048828125,254.8000030517578,255.88999938964844,2703556,209.0800018310547,209.90499877929688,208.91000366210938,209.77000427246094,2490231
