Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-13 19:30:00+00:00,318.385009765625,318.6499938964844,318.04998779296875,318.6300964355469,323245,632.25,633.8699951171875,631.8400268554688,633.489990234375,271392,103.37000274658203,103.53510284423828,103.06999969482422,103.08000183105469,1004422,238.52999877929688,239.1199951171875,238.47000122070312,239.0500030517578,1420079,257.8450012207031,257.9049987792969,257.6300048828125,257.79998779296875,905518
2026-04-13 19:45:00+00:00,318.6300048828125,319.42498779296875,318.5400085449219,319.2200012207031,1328724,633.4000244140625,635.0,633.1201171875,634.52001953125,755674,103.07499694824219,103.2300033569336,102.87999725341797,103.16500091552734,2630823,239.0399932861328,240.0,238.75999450683594,239.86000061035156,3892022,257.80499267578125,259.5799865722656,257.5899963378906,259.2099914550781,4117090
2026-04-14 13:30:00+00:00,322.0849914550781,323.8699951171875,321.1499938964844,323.260009765625,2042240,643.0120239257812,648.030029296875,639.3704833984375,647.8099975585938,1643761,103.16500091552734,104.81999969482422,103.04000091552734,103.8550033569336,3082878,241.77999877929688,246.99000549316406,241.77999877929688,246.0998992919922,8542147,259.1000061035156,261.7799987792969,259.1000061035156,261.5199890136719,3847164
2026-04-14 13:45:00+00:00,323.25,324.9800109863281,323.1200866699219,324.1300048828125,766252,647.8099975585938,652.4539184570312,647.6699829101562,649.0700073242188,1211775,103.8499984741211,104.33999633789062,103.80000305175781,104.2750015258789,1355516,246.07000732421875,246.8800048828125,245.60389709472656,245.72999572753906,3276996,261.510009765625,261.92999267578125,259.35009765625,259.44000244140625,1575240
2026-04-14 14:00:00+00:00,324.0400085449219,325.5400085449219,323.9700012207031,325.17498779296875,794231,649.0700073242188,651.0800170898438,648.3900756835938,650.6400146484375,493852,104.2750015258789,104.76000213623047,104.2699966430664,104.7300033569336,1127926,245.69000244140625,246.5500030517578,245.10000610351562,245.3070068359375,2423866,259.43499755859375,260.3699951171875,259.3999938964844,260.2699890136719,1541940
2026-04-14 14:15:00+00:00,325.1642150878906,325.7850036621094,324.7099914550781,325.760009765625,678521,650.6099853515625,654.0800170898438,649.7055053710938,653.6456298828125,632504,104.7249984741211,104.9000015258789,104.46499633789062,104.875,1112121,245.3000030517578,246.0,244.97999572753906,245.8000030517578,2412470,260.2799987792969,260.29998779296875,259.0299987792969,259.3399963378906,1171085
2026-04-14 14:30:00+00:00,325.739990234375,325.9599914550781,325.32501220703125,325.4700012207031,508709,653.8220825195312,657.9249877929688,653.0,657.739990234375,884275,104.875,105.18000030517578,104.61499786376953,104.73500061035156,2150467,245.82000732421875,247.0850067138672,245.75,246.69000244140625,2367317,259.3299865722656,259.42999267578125,258.20001220703125,258.2200012207031,1196102
2026-04-14 14:45:00+00:00,325.4100036621094,326.5799865722656,325.2799987792969,326.1600036621094,449812,657.64501953125,658.52001953125,655.5,658.0449829101562,685335,104.73500061035156,105.06500244140625,104.5999984741211,105.0250015258789,1187530,246.6699981689453,247.07000732421875,246.41000366210938,246.82000732421875,1491125,258.260009765625,258.2699890136719,257.6700134277344,257.8599853515625,1604026
2026-04-14 15:00:00+00:00,326.1600036621094,326.94000244140625,325.5519104003906,326.8800964355469,398951,657.9299926757812,658.6799926757812,655.8400268554688,658.1500244140625,625566,105.0199966430664,105.2750015258789,105.0,105.06999969482422,1047974,246.82000732421875,247.1300048828125,246.3800048828125,246.85000610351562,1535772,257.8299865722656,258.1499938964844,257.6099853515625,257.6400146484375,1261413
2026-04-14 15:15:00+00:00,326.8999938964844,328.7749938964844,326.7799987792969,328.3901062011719,753688,658.1500244140625,661.5,657.77001953125,660.2650146484375,679231,105.07649993896484,105.43000030517578,105.07499694824219,105.40370178222656,960256,246.86000061035156,247.75999450683594,246.7899932861328,247.35000610351562,2040329,257.6300048828125,258.19000244140625,257.62908935546875,258.0553894042969,903366
2026-04-14 15:30:00+00:00,328.3699951171875,330.1000061035156,328.32330322265625,329.95001220703125,709078,660.239990234375,664.6199951171875,660.0499877929688,663.364990234375,889753,105.40499877929688,105.69000244140625,105.3949966430664,105.63500213623047,1534237,247.33999633789062,248.22000122070312,247.27999877929688,247.9600067138672,2074121,258.04998779296875,258.3900146484375,257.739990234375,258.23748779296875,1370591
2026-04-14 15:45:00+00:00,329.92999267578125,330.20001220703125,329.3500061035156,329.5199890136719,604786,663.364990234375,664.8800048828125,662.6500244140625,663.3800048828125,582775,105.63200378417969,105.83000183105469,105.55999755859375,105.58499908447266,1056033,247.97000122070312,248.6300048828125,247.9600067138672,248.1898956298828,2352934,258.2300109863281,258.29998779296875,257.6400146484375,257.7300109863281,915950
2026-04-14 16:00:00+00:00,329.510009765625,330.2998962402344,329.45001220703125,330.04998779296875,481037,663.3599853515625,663.869873046875,662.8499755859375,663.1799926757812,382386,105.58000183105469,105.91999816894531,105.54000091552734,105.90499877929688,900449,248.1300048828125,248.7899932861328,247.7449951171875,248.77000427246094,1315942,257.7099914550781,257.8699951171875,257.2550048828125,257.3949890136719,863483
2026-04-14 16:15:00+00:00,330.05999755859375,330.3399963378906,329.79010009765625,330.1400146484375,499318,663.1500244140625,665.59912109375,662.280029296875,664.9299926757812,436274,105.9000015258789,106.18499755859375,105.86000061035156,106.15499877929688,1072752,248.77000427246094,249.75999450683594,248.6699981689453,249.6721954345703,2497277,257.3999938964844,257.75299072265625,257.1900939941406,257.70001220703125,866709
2026-04-14 16:30:00+00:00,330.1400146484375,330.2099914550781,329.4599914550781,329.6300048828125,325152,664.9000244140625,665.2899780273438,663.4400024414062,663.7899780273438,313987,106.15499877929688,106.18000030517578,105.98999786376953,106.08499908447266,721800,249.6699981689453,250.44000244140625,249.39999389648438,250.3000030517578,4230884,257.69000244140625,258.7200012207031,257.6199951171875,258.7200012207031,1147996
2026-04-14 16:45:00+00:00,329.70001220703125,330.260009765625,329.4200134277344,330.1499938964844,443515,663.6799926757812,664.4600219726562,661.9011840820312,662.1199951171875,358272,106.08499908447266,106.23500061035156,106.05999755859375,106.23500061035156,913943,250.32000732421875,250.3800048828125,249.6999969482422,250.05499267578125,1562789,258.75,259.7300109863281,258.7449951171875,259.30999755859375,1338403
2026-04-14 17:00:00+00:00,330.1600036621094,330.3599853515625,329.70001220703125,330.0299987792969,335189,662.1900024414062,662.8699951171875,661.6599731445312,661.7999877929688,232886,106.23999786376953,106.3499984741211,106.15499877929688,106.29000091552734,905986,250.0399932861328,250.1300048828125,249.47999572753906,249.55999755859375,1204754,259.32000732421875,259.7651062011719,259.32000732421875,259.3599853515625,705771
2026-04-14 17:15:00+00:00,330.0899963378906,330.5350036621094,329.90008544921875,330.1600036621094,316513,661.8300170898438,662.9144287109375,661.363525390625,661.85498046875,248129,106.29000091552734,106.55000305175781,106.23999786376953,106.41500091552734,1024589,249.55999755859375,250.289794921875,249.4600067138672,250.04849243164062,1564969,259.3599853515625,259.5799865722656,258.55999755859375,258.6600036621094,905941
2026-04-14 17:30:00+00:00,330.1700134277344,330.4100036621094,330.04998779296875,330.2200012207031,339303,661.9000244140625,664.489990234375,661.8200073242188,664.2899780273438,293263,106.41500091552734,106.56999969482422,106.37000274658203,106.52999877929688,721438,250.05999755859375,252.17999267578125,250.02000427246094,251.72000122070312,2571424,258.6600036621094,258.6600036621094,257.75,258.2677917480469,1027425
2026-04-14 17:45:00+00:00,330.19500732421875,330.34991455078125,329.7200012207031,329.989990234375,285023,664.3699951171875,666.260009765625,664.1599731445312,665.6699829101562,452456,106.5250015258789,106.55999755859375,106.36000061035156,106.36499786376953,814544,251.72000122070312,252.10000610351562,251.110595703125,251.7449951171875,1872664,258.260009765625,258.4200134277344,258.1000061035156,258.3999938964844,522160
2026-04-14 18:00:00+00:00,329.9801025390625,330.1524963378906,329.67999267578125,329.7149963378906,228574,665.6699829101562,665.9398803710938,662.3200073242188,662.4199829101562,356552,106.36499786376953,106.41000366210938,106.1500015258789,106.19499969482422,864346,251.74000549316406,252.1300048828125,250.92999267578125,251.0,2137246,258.3949890136719,258.9200134277344,258.3949890136719,258.7850036621094,583674
2026-04-14 18:15:00+00:00,329.7098083496094,329.7699890136719,329.04998779296875,329.07000732421875,409660,662.4199829101562,662.719970703125,659.9099731445312,660.0549926757812,422986,106.19499969482422,106.20500183105469,105.66999816894531,105.94000244140625,1323329,251.00999450683594,251.05999755859375,249.47000122070312,249.55499267578125,1938198,258.7898864746094,258.9700012207031,258.5199890136719,258.7799987792969,579501
2026-04-14 18:30:00+00:00,329.0799865722656,329.3299865722656,328.9599914550781,329.1700134277344,220180,660.1199951171875,661.5399780273438,660.1099853515625,661.1199951171875,374285,105.93000030517578,106.18000030517578,105.87000274658203,105.89029693603516,968384,249.5500030517578,249.6300048828125,248.82000732421875,248.89999389648438,3112182,258.7799987792969,258.80999755859375,258.1099853515625,258.19989013671875,581222
2026-04-14 18:45:00+00:00,329.19000244140625,329.3999938964844,328.9750061035156,329.1000061035156,174415,661.1199951171875,661.2999877929688,660.010009765625,660.9199829101562,198287,105.8949966430664,106.1449966430664,105.70500183105469,106.06500244140625,1938064,248.88999938964844,249.07000732421875,248.5500030517578,248.75,2105736,258.1600036621094,258.29949951171875,257.94000244140625,258.0050048828125,687210
2026-04-14 19:00:00+00:00,329.0799865722656,329.69500732421875,329.0799865722656,329.3599853515625,297765,660.9249877929688,662.4498901367188,660.719970703125,661.97998046875,272555,106.05999755859375,106.16999816894531,106.02010345458984,106.03500366210938,737474,248.75,248.88999938964844,248.1999969482422,248.3699951171875,2505558,258.0,258.4898986816406,257.75,258.239990234375,999191
2026-04-14 19:15:00+00:00,329.3599853515625,329.62939453125,328.94000244140625,329.614990234375,256807,662.02001953125,662.5599975585938,661.3200073242188,661.4349975585938,313383,106.02999877929688,106.29000091552734,105.94999694824219,106.20500183105469,1048086,248.38999938964844,249.5500030517578,248.38999938964844,249.48500061035156,1975315,258.2449951171875,258.6700134277344,258.2200012207031,258.32501220703125,806520
2026-04-14 19:30:00+00:00,329.614990234375,330.07501220703125,329.40008544921875,330.0299987792969,322984,661.4000244140625,661.989990234375,659.6900024414062,660.7349853515625,575224,106.20500183105469,106.23999786376953,106.05010223388672,106.21499633789062,1029852,249.5,249.73500061035156,249.0800018310547,249.16990661621094,1617153,258.32501220703125,258.6799011230469,258.1499938964844,258.5249938964844,2407554
2026-04-14 19:45:00+00:00,330.0,330.6300048828125,329.2200012207031,330.5799865722656,1572874,660.739990234375,662.780029296875,660.6900024414062,662.5499877929688,1094980,106.21499633789062,106.41500091552734,106.0999984741211,106.22000122070312,4479412,249.1699981689453,249.42999267578125,248.47999572753906,249.02999877929688,4261806,258.5,258.8599853515625,258.2049865722656,258.8550109863281,2914811
2026-04-15 13:30:00+00:00,330.55999755859375,331.69000244140625,328.6700134277344,328.7699890136719,1374123,667.0,671.0,664.219970703125,664.3499755859375,1729941,106.00499725341797,106.41000366210938,105.04000091552734,106.0250015258789,3328246,249.1999969482422,250.44000244140625,247.25999450683594,247.57000732421875,5146026,258.0950012207031,260.2950134277344,257.82000732421875,258.5450134277344,3679859
2026-04-15 13:45:00+00:00,328.80999755859375,330.3550109863281,328.80999755859375,330.3550109863281,609576,664.47998046875,671.5,664.3800048828125,671.5,726259,106.0250015258789,106.64990234375,106.0199966430664,106.23999786376953,1345034,247.5399932861328,249.3719940185547,247.5399932861328,248.59010314941406,2191970,258.5450134277344,258.9599914550781,257.8299865722656,258.6600036621094,1609360
2026-04-15 14:00:00+00:00,330.3900146484375,331.0899963378906,330.0849914550781,330.340087890625,505495,671.5800170898438,673.2000122070312,670.010009765625,672.3499755859375,817211,106.23999786376953,106.33000183105469,106.04000091552734,106.16999816894531,1178679,248.6199951171875,248.85989379882812,247.67999267578125,248.07000732421875,1463838,258.6199951171875,260.1600036621094,258.59979248046875,260.159912109375,1380168
