Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,GOOG,GOOG,GOOG,GOOG,GOOG,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08 18:15:00+00:00,222.5449981689453,222.6699981689453,221.63999938964844,221.76559448242188,1023808,316.5199890136719,316.6000061035156,315.57000732421875,315.614990234375,409182,618.4949951171875,620.1442260742188,616.4000244140625,616.6140747070312,645315,99.29000091552734,99.3550033569336,99.06999969482422,99.11499786376953,501238,257.6050109863281,257.7900085449219,256.9100036621094,257.239990234375,798910
2026-04-08 18:30:00+00:00,221.7899932861328,221.92999267578125,221.07000732421875,221.14999389648438,960401,315.6000061035156,316.2099914550781,314.94000244140625,315.0,420698,616.6649780273438,616.9400024414062,614.3900146484375,614.4099731445312,577575,99.11499786376953,99.23999786376953,99.1050033569336,99.15499877929688,410114,257.2300109863281,257.55999755859375,257.1300964355469,257.2099914550781,494765
2026-04-08 18:45:00+00:00,221.13499450683594,221.2899932861328,220.4600067138672,220.52000427246094,1488401,314.9800109863281,315.7699890136719,314.6700134277344,314.7200012207031,300448,614.4099731445312,615.8995971679688,611.2100219726562,611.4199829101562,702228,99.15499877929688,99.16000366210938,98.8499984741211,98.86499786376953,507127,257.2099914550781,257.7200012207031,257.1499938964844,257.3900146484375,656216
2026-04-08 19:00:00+00:00,220.52000427246094,220.88999938964844,220.3300018310547,220.8800048828125,1048506,314.6700134277344,315.52899169921875,314.6000061035156,315.3800048828125,340749,611.239990234375,612.7899780273438,611.010009765625,612.7698974609375,597588,98.86499786376953,99.16999816894531,98.73999786376953,99.11499786376953,752977,257.3800048828125,257.8399963378906,257.20001220703125,257.7200012207031,945852
2026-04-08 19:15:00+00:00,220.8699951171875,220.98500061035156,220.17999267578125,220.34080505371094,1189457,315.3800048828125,315.4549865722656,314.3399963378906,314.4949951171875,427540,612.760009765625,612.97998046875,610.0,610.1900024414062,607179,99.11499786376953,99.13500213623047,98.87000274658203,98.88500213623047,717888,257.7200012207031,257.79998779296875,257.0899963378906,257.20001220703125,991547
2026-04-08 19:30:00+00:00,220.33999633789062,221.22000122070312,220.32000732421875,221.1699981689453,1486078,314.4700012207031,315.17999267578125,314.4599914550781,314.989990234375,513448,610.1849975585938,613.3499755859375,609.6099853515625,612.760009765625,983249,98.88500213623047,99.30000305175781,98.88500213623047,99.18499755859375,998485,257.17999267578125,258.2799072265625,257.17999267578125,258.0400085449219,1042188
2026-04-08 19:45:00+00:00,221.14999389648438,221.41000366210938,220.64999389648438,221.25,3129500,314.9800109863281,315.4100036621094,313.92999267578125,314.7699890136719,2159713,612.6400146484375,613.4998779296875,611.3200073242188,612.6900024414062,1587645,99.18499755859375,99.47000122070312,99.12999725341797,99.47000122070312,2341828,258.04998779296875,258.989990234375,257.9800109863281,258.92999267578125,2851083
2026-04-09 13:30:00+00:00,224.42999267578125,225.5,223.27000427246094,225.1699981689453,5960112,312.79998779296875,312.8561096191406,310.5400085449219,311.7099914550781,1513894,626.969970703125,631.239990234375,623.0,630.2340087890625,2898279,99.77999877929688,100.3499984741211,99.33999633789062,99.86280059814453,2499520,259.3699951171875,260.0299987792969,257.9700012207031,257.9750061035156,2025523
2026-04-09 13:45:00+00:00,225.1699981689453,226.4600067138672,224.58999633789062,225.0800018310547,3177080,311.7149963378906,311.79998779296875,310.3800048828125,310.9200134277344,852548,630.2899780273438,632.7000122070312,624.7100219726562,625.1920166015625,1636160,99.87999725341797,100.19000244140625,99.43009948730469,99.55000305175781,1242015,257.989990234375,258.3550109863281,256.1099853515625,256.2300109863281,1436003
2026-04-09 14:00:00+00:00,225.0800018310547,225.2100067138672,224.61000061035156,224.63999938964844,1669651,310.9200134277344,311.71990966796875,310.3999938964844,311.3399963378906,521405,625.22998046875,626.3400268554688,623.1699829101562,624.5,906352,99.55000305175781,99.62000274658203,99.08000183105469,99.41500091552734,943177,256.2300109863281,258.1700134277344,256.07000732421875,257.7250061035156,1273008
2026-04-09 14:15:00+00:00,224.63499450683594,225.52000427246094,224.2449951171875,224.5800018310547,1680690,311.30010986328125,311.3900146484375,309.8699951171875,310.1199951171875,561968,624.4149780273438,626.75,623.47998046875,625.4949951171875,677954,99.41000366210938,99.54499816894531,99.30000305175781,99.41500091552734,662644,257.7200012207031,258.1300048828125,257.45001220703125,257.8399963378906,1179871
2026-04-09 14:30:00+00:00,224.5399932861328,225.92999267578125,224.39999389648438,225.9149932861328,1316509,310.0799865722656,310.6000061035156,309.4800109863281,310.4200134277344,539842,625.4000244140625,627.4400024414062,624.5499877929688,626.1599731445312,517087,99.41500091552734,99.7750015258789,99.38999938964844,99.63500213623047,667999,257.80999755859375,258.260009765625,257.70001220703125,258.0,726467
2026-04-09 14:45:00+00:00,225.89999389648438,228.63499450683594,225.89999389648438,228.2899932861328,3184990,310.3999938964844,311.59930419921875,310.3999938964844,311.59930419921875,382111,626.0850219726562,631.260009765625,626.0800170898438,630.8150024414062,928135,99.63500213623047,99.87999725341797,99.61000061035156,99.80999755859375,536802,258.0098876953125,258.1499938964844,257.35009765625,257.6499938964844,603294
2026-04-09 15:00:00+00:00,228.3000030517578,229.39999389648438,227.8800048828125,229.3300018310547,2605818,311.6099853515625,312.67498779296875,311.6000061035156,312.6300048828125,802152,630.8150024414062,632.0,628.4000244140625,630.592529296875,694629,99.80500030517578,100.18000030517578,99.80000305175781,100.16500091552734,614682,257.6451110839844,257.8399963378906,257.3599853515625,257.69000244140625,521461
2026-04-09 15:15:00+00:00,229.3529052734375,229.80990600585938,229.22000122070312,229.36000061035156,1942677,312.6300048828125,313.6000061035156,312.6300048828125,313.2449951171875,359543,630.5999755859375,632.0,629.510009765625,629.5999755859375,509669,100.16500091552734,100.73999786376953,100.16000366210938,100.7300033569336,964492,257.69500732421875,257.92999267578125,257.3800048828125,257.54998779296875,628634
2026-04-09 15:30:00+00:00,229.36000061035156,231.8300018310547,229.2100067138672,231.5615997314453,3473722,313.20001220703125,314.3699951171875,313.0350036621094,314.1549987792969,434031,629.5,631.8150024414062,628.9000244140625,630.8400268554688,544205,100.7300033569336,101.1050033569336,100.62000274658203,100.83499908447266,1458383,257.5150146484375,258.31988525390625,257.47601318359375,257.7799987792969,698452
2026-04-09 15:45:00+00:00,231.55999755859375,232.24000549316406,230.87010192871094,232.0009002685547,2525872,314.1700134277344,315.4599914550781,314.0899963378906,315.375,454941,630.6500854492188,635.14501953125,630.25,634.1799926757812,716723,100.83000183105469,101.15499877929688,100.69999694824219,100.96749877929688,1000383,257.7900085449219,258.7099914550781,257.70458984375,258.69000244140625,741080
2026-04-09 16:00:00+00:00,232.00689697265625,233.8000030517578,231.99000549316406,232.49000549316406,3401688,315.3299865722656,316.4750061035156,315.20001220703125,316.114990234375,536145,634.1699829101562,637.5,634.1300048828125,635.6699829101562,694557,100.96499633789062,101.4000015258789,100.93000030517578,101.11499786376953,1031287,258.67999267578125,259.4700012207031,258.6449890136719,258.9599914550781,755877
2026-04-09 16:15:00+00:00,232.5,232.72000122070312,231.4600067138672,231.77000427246094,2320783,316.1199951171875,316.8299865722656,315.92999267578125,316.4200134277344,396409,635.6699829101562,636.6599731445312,634.1600952148438,634.9949951171875,445350,101.11499786376953,101.33999633789062,101.05500030517578,101.18499755859375,896600,258.9700012207031,259.239990234375,258.82000732421875,259.1199951171875,419640
2026-04-09 16:30:00+00:00,231.77000427246094,231.8300018310547,230.61000061035156,230.72500610351562,1701650,316.4750061035156,316.69000244140625,316.28009033203125,316.3999938964844,358266,635.0800170898438,635.4998779296875,631.860107421875,632.3300170898438,401213,101.19100189208984,101.7699966430664,101.12999725341797,101.23500061035156,1878735,259.1199951171875,259.1788024902344,258.8299865722656,258.9599914550781,376421
2026-04-09 16:45:00+00:00,230.72000122070312,231.59500122070312,230.47999572753906,231.08999633789062,1806224,316.3599853515625,316.4700012207031,315.8550109863281,316.3599853515625,306884,632.2999877929688,633.3900146484375,631.4008178710938,633.114990234375,474764,101.2300033569336,101.55999755859375,101.16000366210938,101.55500030517578,751446,258.95001220703125,259.6499938964844,258.80499267578125,259.4200134277344,619249
2026-04-09 17:00:00+00:00,231.08999633789062,231.42999267578125,230.7899932861328,231.23989868164062,1622006,316.3999938964844,316.92999267578125,316.1300048828125,316.70989990234375,264899,633.0449829101562,633.9674072265625,632.5,633.1599731445312,333290,101.55500030517578,101.88999938964844,101.55500030517578,101.80509948730469,992740,259.44000244140625,260.0299987792969,259.44000244140625,259.9408874511719,657459
2026-04-09 17:15:00+00:00,231.2100067138672,231.73989868164062,231.1199951171875,231.4250030517578,1031449,316.69500732421875,317.42999267578125,316.6600036621094,316.8699951171875,362359,633.1099853515625,633.5599975585938,631.02099609375,631.0999755859375,352703,101.80999755859375,102.16000366210938,101.80999755859375,101.83499908447266,1466797,259.92999267578125,260.5299987792969,259.92498779296875,260.05499267578125,639449
2026-04-09 17:30:00+00:00,231.42990112304688,231.7899932861328,231.04029846191406,231.23500061035156,1121280,316.8299865722656,317.2200012207031,316.3200988769531,316.9800109863281,332824,631.1599731445312,632.719970703125,630.5800170898438,631.4000244140625,337159,101.83000183105469,102.06999969482422,101.55030059814453,101.98500061035156,1144468,260.04998779296875,260.45001220703125,259.7900085449219,260.0050048828125,523068
2026-04-09 17:45:00+00:00,231.22500610351562,231.63999938964844,230.8699951171875,231.50999450683594,958596,317.0,317.3299865722656,316.78009033203125,316.8399963378906,229671,631.4199829101562,631.6199951171875,630.3599853515625,630.9000244140625,256618,101.98989868164062,102.08000183105469,101.80000305175781,101.81999969482422,1104209,260.010009765625,260.1700134277344,259.83599853515625,259.94500732421875,368077
2026-04-09 18:00:00+00:00,231.5,231.8800048828125,230.6300048828125,231.84500122070312,1333214,316.8500061035156,316.9599914550781,316.1000061035156,316.2900085449219,318199,630.8900146484375,631.1390991210938,627.510009765625,628.0399780273438,413140,101.81999969482422,101.91000366210938,101.61000061035156,101.90499877929688,940263,259.9599914550781,260.04998779296875,259.29998779296875,259.9200134277344,572161
2026-04-09 18:15:00+00:00,231.85000610351562,232.25,231.22000122070312,231.64999389648438,1341528,316.2950134277344,316.5899963378906,316.07000732421875,316.2124938964844,313150,627.97998046875,628.75,627.3228149414062,628.1300048828125,282867,101.90499877929688,101.97000122070312,101.72000122070312,101.94999694824219,962939,259.92999267578125,260.04998779296875,259.55999755859375,259.625,389533
2026-04-09 18:30:00+00:00,231.63999938964844,231.65499877929688,230.981201171875,231.15499877929688,1047347,316.19500732421875,316.6199951171875,316.1000061035156,316.32000732421875,230467,628.10498046875,628.780029296875,627.5399780273438,628.1400146484375,242646,101.94499969482422,102.27999877929688,101.88999938964844,102.16500091552734,944918,259.6099853515625,259.8500061035156,259.45001220703125,259.79998779296875,428016
2026-04-09 18:45:00+00:00,231.16000366210938,232.22000122070312,231.1300048828125,231.99000549316406,1145154,316.32000732421875,316.5,316.1650085449219,316.32000732421875,204049,628.0850219726562,628.5657958984375,627.2210083007812,627.75,450463,102.16680145263672,102.25,102.04499816894531,102.23500061035156,815619,259.7651062011719,259.9599914550781,259.6199951171875,259.8699951171875,348694
2026-04-09 19:00:00+00:00,231.98500061035156,232.4600067138672,231.6300048828125,232.389892578125,1379942,316.30999755859375,316.9200134277344,316.2300109863281,316.80999755859375,364583,627.75,629.7000122070312,627.4000244140625,629.1599731445312,239641,102.23500061035156,102.33000183105469,102.0199966430664,102.0999984741211,1078025,259.8699951171875,260.3399963378906,259.8299865722656,260.0899963378906,704156
2026-04-09 19:15:00+00:00,232.39500427246094,232.57000732421875,232.08999633789062,232.35000610351562,1347319,316.82000732421875,316.8500061035156,316.3599853515625,316.3900146484375,272160,629.1699829101562,629.72998046875,628.5,629.0999755859375,313226,102.09500122070312,102.2750015258789,102.01000213623047,102.0250015258789,975482,260.1000061035156,260.260009765625,259.8500061035156,260.05999755859375,607488
2026-04-09 19:30:00+00:00,232.34500122070312,233.15499877929688,232.34500122070312,233.00999450683594,2420088,316.3900146484375,316.95001220703125,316.3500061035156,316.7799987792969,342514,629.125,630.1599731445312,628.719970703125,629.260009765625,566765,102.0199966430664,102.33799743652344,101.97000122070312,102.16500091552734,1361375,260.04998779296875,260.79998779296875,260.0249938964844,260.79998779296875,796678
2026-04-09 19:45:00+00:00,233.01499938964844,233.66000366210938,232.22000122070312,233.64999389648438,6602044,316.7749938964844,317.0566101074219,316.32000732421875,316.32000732421875,889138,629.239990234375,629.280029296875,628.0,628.25,1097865,102.16500091552734,102.23999786376953,101.91999816894531,102.09500122070312,3137658,260.7699890136719,261.1199951171875,260.3599853515625,260.3900146484375,2098223
2026-04-10 13:30:00+00:00,235.3800048828125,238.8300018310547,235.2100067138672,238.6300048828125,8319918,318.1199951171875,319.5,317.3699951171875,317.6600036621094,1055516,634.469970703125,638.5800170898438,632.6599731445312,633.9199829101562,1463937,102.46499633789062,103.08000183105469,101.7699966430664,102.31009674072266,2628186,259.95001220703125,260.6400146484375,259.07000732421875,259.70001220703125,2337293
2026-04-10 13:45:00+00:00,238.6199951171875,238.7100067138672,236.94000244140625,238.22000122070312,4078544,317.7298889160156,318.54998779296875,317.19000244140625,317.4230041503906,448307,633.7449951171875,635.1900024414062,629.610107421875,632.1749877929688,809699,102.31500244140625,102.33000183105469,101.45999908447266,101.61499786376953,1847751,259.7099914550781,260.7300109863281,259.5,260.3590087890625,1075586
2026-04-10 14:00:00+00:00,238.17999267578125,238.72000122070312,236.72000122070312,238.66000366210938,2741634,317.3599853515625,317.6499938964844,317.0,317.3299865722656,415866,632.1400146484375,632.4799194335938,629.02001953125,632.1699829101562,581361,101.62000274658203,102.0,101.52999877929688,101.92500305175781,916139,260.364990234375,261.6400146484375,260.18499755859375,261.57000732421875,1172627
2026-04-10 14:15:00+00:00,238.64500427246094,239.74000549316406,238.64500427246094,239.03379821777344,2962288,317.30999755859375,317.6499938964844,316.6545104980469,317.29998779296875,422566,632.02001953125,636.889892578125,632.02001953125,635.2899780273438,661804,101.93000030517578,102.06999969482422,101.76329803466797,101.970703125,631224,261.5899963378906,261.8500061035156,261.22100830078125,261.56500244140625,893804
2026-04-10 14:30:00+00:00,239.0312042236328,239.3699951171875,238.5800018310547,238.90499877929688,1734012,317.29998779296875,317.3599853515625,316.2601013183594,316.3800048828125,435004,635.25,635.8699951171875,632.4000244140625,632.6923217773438,437581,101.9740982055664,102.06999969482422,101.80999755859375,101.94499969482422,821709,261.56500244140625,262.1000061035156,261.4200134277344,261.6300048828125,975225
2026-04-10 14:45:00+00:00,238.91000366210938,239.5,238.7100067138672,239.09500122070312,1771620,316.3900146484375,317.2550048828125,316.20001220703125,317.04998779296875,341200,632.635009765625,632.719970703125,631.4400024414062,632.1099853515625,381699,101.94499969482422,101.98989868164062,101.6449966430664,101.7688980102539,745765,261.6400146484375,262.19000244140625,261.5400085449219,261.739990234375,663759
2026-04-10 15:00:00+00:00,239.08999633789062,240.42999267578125,238.92999267578125,239.88999938964844,3144909,317.0950012207031,317.6199951171875,316.79998779296875,317.2099914550781,375950,632.0700073242188,632.6599731445312,630.8599853515625,631.7100219726562,465074,101.76000213623047,101.81999969482422,101.5250015258789,101.7699966430664,748911,261.75,261.760009765625,261.13970947265625,261.6549987792969,748299
2026-04-10 15:15:00+00:00,239.88499450683594,240.17999267578125,239.25999450683594,239.30999755859375,2059797,317.2049865722656,317.3500061035156,316.3599853515625,316.3666076660156,368011,631.760009765625,632.25,630.3800048828125,630.3800048828125,390873,101.7750015258789,102.02999877929688,101.73999786376953,101.91999816894531,648029,261.6700134277344,261.82000732421875,261.2401123046875,261.2900085449219,634420
2026-04-10 15:30:00+00:00,239.32000732421875,239.5500030517578,238.08999633789062,238.3300018310547,1940188,316.3800048828125,316.6199951171875,315.9700012207031,316.5,501747,630.3800048828125,630.72998046875,626.7000732421875,627.02001953125,491652,101.91500091552734,102.0250015258789,101.7300033569336,101.83499908447266,536472,261.31988525390625,261.6000061035156,261.1700134277344,261.5008850097656,540876
2026-04-10 15:45:00+00:00,238.3300018310547,238.64599609375,237.7111053466797,237.8800048828125,1558923,316.4599914550781,316.5,315.3299865722656,315.4549865722656,367145,627.0,627.739990234375,625.35498046875,625.9949951171875,373933,101.83499908447266,101.94499969482422,101.79000091552734,101.87999725341797,487208,261.5199890136719,261.75,260.74249267578125,260.8800048828125,716636
2026-04-10 16:00:00+00:00,237.9199981689453,238.42999267578125,237.47999572753906,238.08999633789062,1263944,315.5299987792969,316.0799865722656,315.3800964355469,315.8599853515625,302171,626.0499877929688,626.538330078125,624.9500122070312,626.1699829101562,305486,101.87999725341797,102.12999725341797,101.79000091552734,102.12000274658203,659632,260.8900146484375,261.0400085449219,260.5400085449219,260.8999938964844,650580
2026-04-10 16:15:00+00:00,238.11000061035156,238.22000122070312,237.5500030517578,237.9250030517578,987335,315.8299865722656,315.9599914550781,315.60101318359375,315.70001220703125,289213,626.1699829101562,628.639892578125,625.9100952148438,627.9400024414062,433103,102.12010192871094,102.15499877929688,102.01499938964844,102.09500122070312,523261,260.8800048828125,260.9800109863281,260.42999267578125,260.53509521484375,568553
2026-04-10 16:30:00+00:00,237.92999267578125,238.11000061035156,237.25999450683594,237.3300018310547,1097884,315.7250061035156,315.8299865722656,315.0,315.17999267578125,240289,627.8900146484375,628.1900024414062,626.0676879882812,626.135009765625,255733,102.09500122070312,102.12000274658203,101.83999633789062,101.8949966430664,435823,260.5450134277344,260.55999755859375,259.8399963378906,259.89990234375,590744
2026-04-10 16:45:00+00:00,237.33999633789062,238.08999633789062,237.13999938964844,237.97000122070312,920129,315.2099914550781,315.55999755859375,315.010009765625,315.42999267578125,258696,626.0999755859375,628.5499877929688,625.9199829101562,628.0,278109,101.9000015258789,102.36499786376953,101.8499984741211,102.23500061035156,679071,259.8999938964844,260.4100036621094,259.7900085449219,260.260009765625,582907
2026-04-10 17:00:00+00:00,237.97999572753906,238.73989868164062,237.66000366210938,238.57000732421875,924531,315.4100036621094,315.4100036621094,314.8299865722656,315.1600036621094,367586,627.989990234375,628.0698852539062,626.4400024414062,627.4349975585938,280058,102.23999786376953,102.27999877929688,102.11000061035156,102.18499755859375,422707,260.2665100097656,260.2665100097656,259.55010986328125,259.6700134277344,571356
2026-04-10 17:15:00+00:00,238.57000732421875,238.8280029296875,238.3699951171875,238.63999938964844,885354,315.19000244140625,315.2950134277344,314.8399963378906,314.9490051269531,129698,627.5399780273438,627.989990234375,626.9149169921875,627.010009765625,193051,102.18499755859375,102.41000366210938,102.1500015258789,102.20999908447266,574838,259.67999267578125,259.739990234375,259.20001220703125,259.239990234375,504089
2026-04-10 17:30:00+00:00,238.6300048828125,238.64999389648438,237.74000549316406,237.75999450683594,801371,314.91009521484375,315.34991455078125,314.79998779296875,315.07000732421875,220410,626.9500122070312,627.8800048828125,626.6199951171875,627.3599853515625,197585,102.19999694824219,102.20999908447266,102.01000213623047,102.125,387712,259.239990234375,259.510009765625,259.0231018066406,259.3599853515625,532449
2026-04-10 17:45:00+00:00,237.75990295410156,238.08999633789062,237.7200927734375,237.92999267578125,684842,315.0849914550781,315.1499938964844,314.82501220703125,315.0299987792969,123369,627.4201049804688,627.9598999023438,627.030029296875,627.22998046875,174635,102.12999725341797,102.33000183105469,102.12010192871094,102.2699966430664,356569,259.3299865722656,259.8299865722656,259.1700134277344,259.69500732421875,425688
2026-04-10 18:00:00+00:00,237.92999267578125,238.5399932861328,237.72999572753906,238.36000061035156,901954,315.04998779296875,315.07501220703125,314.5400085449219,314.9200134277344,168644,627.22998046875,627.22998046875,624.9000244140625,625.155029296875,256797,102.26000213623047,102.45500183105469,102.24500274658203,102.43000030517578,475807,259.68499755859375,259.7799987792969,259.4100036621094,259.5400085449219,493491
2026-04-10 18:15:00+00:00,238.36000061035156,238.39999389648438,237.8800048828125,237.8800048828125,977409,314.94000244140625,315.4100036621094,314.8949890136719,315.0899963378906,216554,625.1500244140625,625.719970703125,625.030029296875,625.135009765625,228809,102.42410278320312,102.63500213623047,102.37010192871094,102.625,515909,259.55999755859375,260.1449890136719,259.5400085449219,260.1199951171875,473662
2026-04-10 18:30:00+00:00,237.88499450683594,237.89500427246094,237.4501953125,237.67849731445312,996047,315.0899963378906,315.3699951171875,314.9700012207031,315.2550048828125,154300,625.2000122070312,625.27001953125,624.3499755859375,624.9000244140625,238931,102.625,102.66000366210938,102.47000122070312,102.55500030517578,551125,260.1099853515625,260.20001220703125,259.8599853515625,260.0899963378906,540383
2026-04-10 18:45:00+00:00,237.69500732421875,238.05499267578125,237.50999450683594,237.84500122070312,690394,315.2099914550781,315.3399963378906,315.0249938964844,315.0899963378906,128706,624.8499755859375,625.6901245117188,624.3300170898438,625.614990234375,237530,102.55500030517578,102.6500015258789,102.44999694824219,102.62999725341797,371656,260.0799865722656,260.1199951171875,259.69000244140625,259.7300109863281,453383
2026-04-10 19:00:00+00:00,237.85000610351562,238.375,237.72999572753906,238.36000061035156,951934,315.0950012207031,315.6199951171875,315.07000732421875,315.50201416015625,152054,625.5700073242188,627.489990234375,625.530029296875,627.1950073242188,335161,102.63500213623047,102.6500015258789,102.1500015258789,102.40499877929688,843942,259.7300109863281,260.0199890136719,259.6300048828125,259.8800048828125,632410
2026-04-10 19:15:00+00:00,238.36000061035156,238.39999389648438,238.06700134277344,238.33999633789062,1364424,315.5150146484375,315.70001220703125,315.3999938964844,315.57000732421875,235701,627.2001953125,628.6300048828125,627.1900024414062,627.6400146484375,354104,102.40499877929688,102.61000061035156,102.26000213623047,102.61000061035156,787814,259.885009765625,259.885009765625,259.3500061035156,259.7200012207031,760137
2026-04-10 19:30:00+00:00,238.3249969482422,238.44000244140625,237.7071990966797,238.21009826660156,1732635,315.57000732421875,315.8349914550781,315.3999938964844,315.7349853515625,355063,627.6699829101562,629.0599975585938,627.2999877929688,629.0549926757812,386743,102.5999984741211,102.79669952392578,102.48999786376953,102.7249984741211,1021033,259.7200012207031,259.7699890136719,259.2900085449219,259.6400146484375,1049172
2026-04-10 19:45:00+00:00,238.2100067138672,238.47999572753906,237.75999450683594,238.36000061035156,3385508,315.739990234375,316.05999755859375,315.510009765625,315.7300109863281,903813,629.030029296875,629.9500122070312,628.5,629.8900146484375,904452,102.7249984741211,103.05999755859375,102.69000244140625,103.02999877929688,2655867,259.625,260.5350036621094,259.5299987792969,260.3800048828125,2605899
