Ticker,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
2026-04-20 15:30:00+00:00,673.3400268554688,674.719970703125,672.260009765625,673.4550170898438,800938,247.00999450683594,247.0500030517578,246.14010620117188,246.4199981689453,966758,93.87000274658203,94.29000091552734,93.84249877929688,94.16500091552734,2965546,272.8299865722656,272.9100036621094,272.0799865722656,272.364990234375,793394,336.739990234375,336.8599853515625,335.94000244140625,336.260009765625,195184
2026-04-20 15:45:00+00:00,673.469970703125,674.219970703125,671.7999877929688,672.8400268554688,277869,246.44000244140625,246.86000061035156,246.36000061035156,246.7899932861328,813160,94.16500091552734,94.18000030517578,93.83999633789062,93.88009643554688,1891929,272.3699951171875,272.86920166015625,272.1600036621094,272.77911376953125,583537,336.2300109863281,336.5899963378906,335.8800048828125,336.1499938964844,200497
2026-04-20 16:00:00+00:00,672.989990234375,673.969970703125,672.0499877929688,673.5,166852,246.77999877929688,246.97000122070312,246.5399932861328,246.9199981689453,739188,93.88500213623047,93.92500305175781,93.66999816894531,93.91500091552734,2209404,272.7699890136719,272.8500061035156,272.1650085449219,272.2699890136719,641776,336.1400146484375,337.1199951171875,336.0799865722656,336.7250061035156,226843
2026-04-20 16:15:00+00:00,673.65087890625,673.7899780273438,672.510009765625,672.8250122070312,155304,246.9199981689453,246.9700927734375,246.56500244140625,246.77000427246094,686304,93.91999816894531,94.0,93.7699966430664,93.86000061035156,1565377,272.260009765625,272.6839904785156,272.25,272.57000732421875,480781,336.67999267578125,336.9750061035156,336.4700012207031,336.5799865722656,154548
2026-04-20 16:30:00+00:00,672.9099731445312,673.52001953125,672.2999877929688,673.0900268554688,140564,246.77000427246094,247.1898956298828,246.75999450683594,247.08999633789062,708288,93.86000061035156,93.9219970703125,93.54000091552734,93.70500183105469,1957751,272.5899963378906,273.135009765625,272.57000732421875,272.82501220703125,722782,336.5799865722656,337.2149963378906,336.57000732421875,337.1199951171875,546600
2026-04-20 16:45:00+00:00,673.030029296875,673.030029296875,671.22998046875,671.7849731445312,186081,247.1082000732422,247.38499450683594,246.88999938964844,247.3498992919922,614208,93.70500183105469,94.08000183105469,93.69000244140625,94.06500244140625,1604922,272.82501220703125,272.875,272.3500061035156,272.3500061035156,462223,337.1099853515625,337.2300109863281,336.7200012207031,336.82000732421875,450670
2026-04-20 17:00:00+00:00,671.869873046875,672.9400024414062,671.2509765625,672.89501953125,169087,247.33999633789062,247.64990234375,247.17999267578125,247.44000244140625,592041,94.06500244140625,94.5,93.88999938964844,94.41999816894531,2023063,272.375,272.3800048828125,271.8399963378906,272.3110046386719,674118,336.79998779296875,336.8399963378906,336.30499267578125,336.42999267578125,145270
2026-04-20 17:15:00+00:00,672.9224853515625,673.5999145507812,672.5,672.6500244140625,164937,247.42999267578125,247.72000122070312,247.40989685058594,247.61000061035156,572843,94.41500091552734,94.75,94.41000366210938,94.67990112304688,1393459,272.32000732421875,272.6499938964844,272.1600036621094,272.19000244140625,544377,336.3999938964844,336.68499755859375,336.1600036621094,336.2099914550781,142335
2026-04-20 17:30:00+00:00,672.7150268554688,672.8800048828125,671.5999755859375,672.2550048828125,162798,247.6002960205078,247.64999389648438,247.17999267578125,247.33999633789062,545546,94.67500305175781,94.68000030517578,94.44000244140625,94.48500061035156,1176281,272.1700134277344,272.6700134277344,271.9800109863281,272.55499267578125,606696,336.239990234375,336.6499938964844,336.07000732421875,336.6400146484375,160234
2026-04-20 17:45:00+00:00,672.280029296875,673.0,671.0501098632812,671.2000122070312,170330,247.3300018310547,247.72000122070312,247.2100067138672,247.5050048828125,516222,94.48500061035156,94.6500015258789,94.4801025390625,94.4979019165039,792813,272.55499267578125,272.9700012207031,272.5249938964844,272.9599914550781,559432,336.6700134277344,336.80999755859375,336.2300109863281,336.23809814453125,119965
2026-04-20 18:00:00+00:00,671.2100219726562,672.7100219726562,670.9149780273438,672.5999755859375,233554,247.5,247.99000549316406,247.42449951171875,247.83999633789062,892962,94.49500274658203,94.57990264892578,94.3499984741211,94.36499786376953,1058283,272.9599914550781,273.5,272.79998779296875,273.4949951171875,842370,336.25,336.6000061035156,336.04998779296875,336.4800109863281,205440
2026-04-20 18:15:00+00:00,672.5449829101562,673.1400146484375,672.25,672.64501953125,199393,247.85000610351562,248.10000610351562,247.57000732421875,247.80499267578125,726319,94.36810302734375,94.37000274658203,94.19999694824219,94.26000213623047,1174998,273.5,273.6400146484375,273.2799987792969,273.45001220703125,703095,336.510009765625,336.5249938964844,336.0199890136719,336.2900085449219,157583
2026-04-20 18:30:00+00:00,672.739990234375,672.9600219726562,671.6300048828125,671.7600708007812,186356,247.80499267578125,248.30999755859375,247.6649932861328,248.1699981689453,815284,94.26499938964844,94.43000030517578,94.19999694824219,94.38500213623047,1049679,273.4599914550781,273.4599914550781,273.04998779296875,273.07501220703125,561568,336.30999755859375,336.5400085449219,336.1499938964844,336.4700012207031,184596
2026-04-20 18:45:00+00:00,671.7901000976562,672.0900268554688,670.6199951171875,670.8200073242188,195247,248.17239379882812,248.5,248.0800018310547,248.0800018310547,740730,94.38500213623047,94.6500015258789,94.31999969482422,94.56009674072266,1098460,273.0799865722656,273.20001220703125,272.9700012207031,272.9901123046875,390273,336.4729919433594,336.7200012207031,336.2799987792969,336.29998779296875,167431
2026-04-20 19:00:00+00:00,670.7849731445312,671.0,669.7999877929688,670.7349853515625,243340,248.08999633789062,248.35989379882812,248.0800018310547,248.25999450683594,712399,94.56590270996094,94.75,94.5,94.68499755859375,1191407,272.989990234375,273.19000244140625,272.90008544921875,273.135009765625,522752,336.32000732421875,336.56500244140625,336.1001892089844,336.54998779296875,130002
2026-04-20 19:15:00+00:00,670.8300170898438,671.3499755859375,670.260009765625,670.70751953125,217093,248.24000549316406,248.28700256347656,247.72999572753906,248.13999938964844,827954,94.68000030517578,94.87000274658203,94.62999725341797,94.80899810791016,1623251,273.135009765625,273.260009765625,272.6700134277344,272.69000244140625,701704,336.55999755859375,336.6099853515625,336.2799987792969,336.30999755859375,136967
2026-04-20 19:30:00+00:00,670.75,672.1300048828125,670.6099853515625,671.3192138671875,285323,248.16000366210938,248.5399932861328,248.16000366210938,248.41990661621094,1540691,94.80000305175781,94.91999816894531,94.73999786376953,94.74500274658203,1857658,272.6499938964844,272.7099914550781,272.2699890136719,272.5450134277344,1011228,336.30499267578125,336.4119873046875,335.5799865722656,335.6000061035156,231239
2026-04-20 19:45:00+00:00,671.3099975585938,671.5999755859375,669.4600219726562,670.9500122070312,973229,248.39999389648438,248.64999389648438,247.39999389648438,248.2899932861328,3319089,94.74500274658203,95.0999984741211,94.66999816894531,94.80999755859375,4327313,272.54998779296875,273.1600036621094,272.3500061035156,272.92999267578125,2678211,335.6000061035156,335.75,334.87359619140625,335.4100036621094,891492
2026-04-21 13:30:00+00:00,670.8900146484375,674.9398803710938,667.75,674.0800170898438,850162,254.72000122070312,255.0,251.55999755859375,252.5399932861328,6772523,93.82499694824219,94.6500015258789,93.5199966430664,94.53500366210938,6072441,271.44500732421875,272.79998779296875,270.5299987792969,271.4100036621094,4030232,335.5799865722656,337.1400146484375,333.760009765625,336.7950134277344,939468
2026-04-21 13:45:00+00:00,674.27001953125,674.9099731445312,672.3679809570312,674.1119995117188,329838,252.55499267578125,253.7698974609375,251.74009704589844,253.60000610351562,2553207,94.54000091552734,94.54000091552734,93.6500015258789,94.01499938964844,3393735,271.44000244140625,271.88018798828125,270.7099914550781,271.8399963378906,1492828,336.8599853515625,337.12750244140625,335.9200134277344,336.79998779296875,438359
2026-04-21 14:00:00+00:00,674.5700073242188,676.2000122070312,672.4000244140625,674.5999755859375,354329,253.57000732421875,253.88999938964844,251.8000030517578,252.74989318847656,2067678,94.0199966430664,94.25,93.75,94.19499969482422,2118501,271.8699951171875,272.05999755859375,270.3299865722656,270.3940124511719,1478617,336.8500061035156,337.1700134277344,335.9100036621094,336.2950134277344,391941
2026-04-21 14:15:00+00:00,674.5999755859375,675.6300048828125,673.7100219726562,674.6754760742188,218736,252.75,253.50999450683594,252.18499755859375,252.69000244140625,1300392,94.19000244140625,94.23999786376953,93.45999908447266,93.56500244140625,2282853,270.419189453125,270.54998779296875,269.3699951171875,269.5801086425781,1492680,336.25,336.95001220703125,336.0,336.53509521484375,399285
2026-04-21 14:30:00+00:00,674.635009765625,675.4600219726562,673.5399780273438,673.6099853515625,212852,252.68499755859375,253.1300048828125,252.44009399414062,252.77000427246094,1327164,93.55999755859375,93.81999969482422,93.41000366210938,93.51499938964844,2287842,269.56500244140625,269.8500061035156,269.1000061035156,269.31500244140625,1174143,336.5350036621094,336.5799865722656,335.07501220703125,335.0899963378906,289524
2026-04-21 14:45:00+00:00,673.6950073242188,674.2000122070312,671.6599731445312,671.97998046875,223164,252.82000732421875,252.8791961669922,251.89999389648438,251.98500061035156,1206827,93.52999877929688,93.7699966430664,93.4000015258789,93.4800033569336,2058002,269.30010986328125,269.5799865722656,268.75,268.82000732421875,1176293,335.1000061035156,335.6499938964844,334.80999755859375,335.10009765625,341428
2026-04-21 15:00:00+00:00,672.0800170898438,672.7999877929688,670.0,672.1749877929688,309870,251.99000549316406,252.7321014404297,251.02999877929688,252.52000427246094,1631117,93.4800033569336,93.66000366210938,93.30000305175781,93.47000122070312,2109678,268.8399963378906,269.07989501953125,268.3299865722656,268.9049987792969,1609541,335.1600036621094,335.6099853515625,334.29010009765625,335.4750061035156,359947
2026-04-21 15:15:00+00:00,672.1699829101562,673.375,671.3699951171875,672.344970703125,239646,252.52999877929688,252.8699951171875,251.77499389648438,252.24989318847656,1277399,93.45999908447266,93.58000183105469,93.1500015258789,93.22000122070312,1573811,268.8900146484375,268.9150085449219,267.75,267.92999267578125,1441190,335.4700927734375,335.6199951171875,334.9100036621094,335.1499938964844,242028
2026-04-21 15:30:00+00:00,672.2849731445312,673.1245727539062,670.9124755859375,672.4149780273438,162979,252.22999572753906,252.4199981689453,251.7899932861328,252.13999938964844,905306,93.21499633789062,93.34989929199219,93.08999633789062,93.32499694824219,1513785,267.9200134277344,268.0199890136719,267.2503967285156,267.27069091796875,1311999,335.1499938964844,335.30999755859375,334.70001220703125,334.9700012207031,367291
2026-04-21 15:45:00+00:00,672.3699951171875,672.4000244140625,670.39501953125,671.1920166015625,155784,252.10000610351562,252.68499755859375,251.92999267578125,252.49989318847656,1852389,93.32929992675781,93.37999725341797,93.18000030517578,93.24500274658203,1067421,267.2699890136719,267.5299987792969,266.55999755859375,266.7200012207031,1418465,334.93499755859375,335.239990234375,334.5,334.5513916015625,184109
2026-04-21 16:00:00+00:00,671.2999877929688,672.0599975585938,670.5,670.8599853515625,141561,252.5050048828125,253.27000427246094,252.4300994873047,252.89520263671875,1080923,93.24500274658203,93.41000366210938,93.19999694824219,93.25499725341797,1323708,266.7301025390625,267.24560546875,265.80999755859375,266.17999267578125,1640895,334.6099853515625,335.2699890136719,333.9200134277344,334.05999755859375,278659
2026-04-21 16:15:00+00:00,670.760009765625,672.4199829101562,670.1099853515625,670.57861328125,148653,252.88499450683594,252.9600067138672,251.77000427246094,251.9949951171875,703223,93.25,93.36499786376953,93.12999725341797,93.20500183105469,1169517,266.17999267578125,266.5780029296875,265.8500061035156,265.8599853515625,1264455,334.0400085449219,334.510009765625,333.0849914550781,333.19000244140625,285371
2026-04-21 16:30:00+00:00,670.5900268554688,672.22998046875,670.5,670.9088745117188,115700,251.96670532226562,252.52999877929688,251.82000732421875,251.96499633789062,536615,93.20659637451172,93.29000091552734,92.94999694824219,93.00990295410156,1637414,265.8599853515625,266.1400146484375,265.3999938964844,265.45001220703125,2054790,333.2200012207031,333.69500732421875,332.3800048828125,332.5400085449219,256145
2026-04-21 16:45:00+00:00,670.9299926757812,672.0999755859375,670.0,670.1500244140625,144149,251.97000122070312,252.3199005126953,251.57009887695312,251.63499450683594,540709,93.00669860839844,93.06999969482422,92.83999633789062,92.875,1637036,265.4700012207031,266.389892578125,265.4700012207031,266.3399963378906,1312473,332.5260009765625,333.0199890136719,332.0199890136719,332.1099853515625,201987
2026-04-21 17:00:00+00:00,670.1550903320312,671.7100219726562,669.0700073242188,669.4650268554688,296648,251.64999389648438,252.21499633789062,251.0,251.31500244140625,1322072,92.875,93.0999984741211,92.80999755859375,92.92500305175781,1275337,266.3500061035156,266.8800048828125,265.8949890136719,266.489990234375,2098005,332.1300048828125,332.5400085449219,331.0509948730469,331.0799865722656,411697
2026-04-21 17:15:00+00:00,669.469970703125,669.9500122070312,668.5001220703125,669.1900024414062,185062,251.3300018310547,251.75,251.00999450683594,251.5800018310547,1701548,92.91999816894531,92.96499633789062,92.68000030517578,92.88500213623047,2711087,266.54998779296875,266.6799011230469,265.79998779296875,266.1600036621094,917648,331.0799865722656,331.6400146484375,330.79998779296875,331.0851135253906,416769
2026-04-21 17:30:00+00:00,669.2999877929688,674.125,669.2000122070312,673.97998046875,286268,251.5850067138672,252.99000549316406,251.5850067138672,252.63999938964844,894297,92.88500213623047,93.23999786376953,92.87999725341797,93.16000366210938,1042592,266.17999267578125,267.0,266.05999755859375,266.635009765625,1013011,331.17999267578125,332.5299987792969,331.0400085449219,332.1549987792969,299671
2026-04-21 17:45:00+00:00,674.0303955078125,674.0850219726562,672.0,672.8200073242188,129292,252.63999938964844,252.75999450683594,252.0,252.25999450683594,579474,93.15499877929688,93.20999908447266,93.01000213623047,93.06009674072266,661392,266.6300048828125,266.6600036621094,266.0799865722656,266.3800964355469,990541,332.0150146484375,332.04998779296875,330.989990234375,331.1700134277344,750198
2026-04-21 18:00:00+00:00,672.8599853515625,673.7000122070312,672.5,673.219970703125,120840,252.26499938964844,252.49000549316406,251.77000427246094,251.94000244140625,485616,93.06500244140625,93.20500183105469,93.03500366210938,93.1698989868164,713206,266.3999938964844,266.8699951171875,266.30999755859375,266.8699951171875,620930,331.2099914550781,331.6549987792969,331.05999755859375,331.17999267578125,164368
2026-04-21 18:15:00+00:00,673.25,673.5,670.5399780273438,670.8699951171875,211367,251.94000244140625,252.00999450683594,251.02099609375,251.11000061035156,759669,93.16500091552734,93.19000244140625,92.93000030517578,93.05500030517578,1081341,266.8599853515625,266.8599853515625,266.2300109863281,266.375,702844,331.2149963378906,331.364990234375,330.5,330.75,281686
2026-04-21 18:30:00+00:00,670.9099731445312,671.780029296875,670.77001953125,671.2249755859375,127774,251.1199951171875,251.4499969482422,250.69000244140625,250.69500732421875,838887,93.05500030517578,93.28500366210938,92.88999938964844,92.90499877929688,1128624,266.3800048828125,267.4798889160156,266.3800048828125,267.2250061035156,1752954,330.760009765625,331.3900146484375,330.69000244140625,330.95001220703125,149838
2026-04-21 18:45:00+00:00,671.2150268554688,673.0,670.47998046875,672.8599853515625,159713,250.69500732421875,251.1999969482422,250.35000610351562,251.0301055908203,1012353,92.90499877929688,92.93000030517578,92.66999816894531,92.75499725341797,1561704,267.2250061035156,267.8800048828125,266.9729919433594,267.8399963378906,1010818,330.8999938964844,331.69000244140625,330.5199890136719,331.5801086425781,240737
2026-04-21 19:00:00+00:00,672.625,673.7999877929688,672.3250122070312,672.5800170898438,152329,251.06500244140625,251.7899932861328,251.02000427246094,251.38999938964844,1051395,92.75499725341797,92.8499984741211,92.69000244140625,92.76499938964844,1333685,267.8345031738281,268.19000244140625,267.6700134277344,267.69500732421875,1289960,331.5400085449219,332.0,331.4849853515625,331.6099853515625,227620
2026-04-21 19:15:00+00:00,672.5800170898438,674.1900024414062,672.1649780273438,674.0,305681,251.41000366210938,251.64500427246094,251.04379272460938,251.4199981689453,1019578,92.7699966430664,92.94000244140625,92.7300033569336,92.80999755859375,1938975,267.69500732421875,268.1400146484375,267.6000061035156,267.9599914550781,1053459,331.69000244140625,332.4100036621094,331.5,332.3599853515625,211759
2026-04-21 19:30:00+00:00,674.0,674.5999755859375,667.3300170898438,667.8350219726562,370628,251.4199981689453,251.6999969482422,249.1199951171875,249.35000610351562,1465688,92.80500030517578,92.81999969482422,92.37000274658203,92.41000366210938,2144459,267.9649963378906,267.9700012207031,266.05999755859375,266.29998779296875,2455838,332.3999938964844,332.5400085449219,329.8642883300781,330.17999267578125,466105
2026-04-21 19:45:00+00:00,667.8350219726562,670.02001953125,667.8350219726562,668.9000244140625,838997,249.33999633789062,250.00999450683594,249.10000610351562,249.9499969482422,2414969,92.41000366210938,92.69499969482422,92.40499877929688,92.58999633789062,4480955,266.3299865722656,267.06500244140625,265.8699951171875,266.2200012207031,3782154,330.19000244140625,330.8363037109375,329.6300048828125,330.4599914550781,1075846
2026-04-22 13:30:00+00:00,674.3400268554688,676.0,669.75,673.1699829101562,802578,252.44500732421875,252.50999450683594,250.3300018310547,251.1649932861328,3037562,93.05999755859375,93.66999816894531,92.77999877929688,93.63990020751953,3808491,267.82000732421875,268.6000061035156,266.8699951171875,268.239990234375,3621573,334.885009765625,334.885009765625,332.9599914550781,334.04998779296875,1248107
2026-04-22 13:45:00+00:00,673.1699829101562,674.2150268554688,671.7650146484375,672.780029296875,304307,251.1649932861328,252.5,251.0399932861328,252.27340698242188,1439813,93.6500015258789,93.79000091552734,93.27999877929688,93.66000366210938,1775684,268.29998779296875,269.1000061035156,268.1700134277344,268.4999084472656,1619118,334.0350036621094,335.7192077636719,333.3299865722656,335.42999267578125,558786
2026-04-22 14:00:00+00:00,672.780029296875,674.739990234375,671.8049926757812,673.5050048828125,481207,252.24000549316406,253.57000732421875,252.24000549316406,253.2825927734375,1575943,93.66000366210938,93.79000091552734,93.48999786376953,93.63500213623047,1245059,268.44000244140625,270.7799987792969,268.42999267578125,270.6650085449219,3325661,335.44000244140625,336.4778137207031,334.8800048828125,335.17999267578125,553358
2026-04-22 14:15:00+00:00,673.6400146484375,675.8800048828125,673.260009765625,675.739990234375,435130,253.28990173339844,253.6699981689453,252.85789489746094,253.19500732421875,1224284,93.63500213623047,93.8499984741211,93.58000183105469,93.7300033569336,1327232,270.66009521484375,271.94000244140625,270.3399963378906,271.94000244140625,2461399,335.19000244140625,336.04901123046875,334.9921875,335.9599914550781,457915
2026-04-22 14:30:00+00:00,675.8300170898438,676.1300048828125,673.7999877929688,674.3499755859375,326158,253.18499755859375,253.36500549316406,252.37100219726562,252.49000549316406,1202920,93.7300033569336,93.79000091552734,93.42500305175781,93.4749984741211,1084273,271.94000244140625,272.55999755859375,271.5950012207031,271.6297912597656,1953358,335.9599914550781,336.6700134277344,335.3399963378906,335.489990234375,420677
2026-04-22 14:45:00+00:00,674.3800048828125,674.8699951171875,672.8699951171875,674.3499755859375,178005,252.48500061035156,252.97500610351562,252.4199981689453,252.875,1214145,93.4749984741211,93.4800033569336,93.12999725341797,93.25,1039439,271.614990234375,271.8493957519531,270.9800109863281,271.2799987792969,1186926,335.4800109863281,335.9200134277344,335.05999755859375,335.80999755859375,286747
2026-04-22 15:00:00+00:00,674.2100219726562,675.219970703125,673.4199829101562,674.9299926757812,167551,252.86000061035156,252.90989685058594,252.27000427246094,252.80999755859375,768076,93.25499725341797,93.30000305175781,93.02999877929688,93.18000030517578,997439,271.2699890136719,272.25,271.2099914550781,272.2099914550781,843862,335.82000732421875,335.94000244140625,335.3922119140625,335.6199951171875,295242
2026-04-22 15:15:00+00:00,674.97998046875,676.2999877929688,674.7000122070312,675.0698852539062,192793,252.81500244140625,253.24000549316406,252.60000610351562,253.0,912863,93.16999816894531,93.30000305175781,93.08000183105469,93.20999908447266,664986,272.2300109863281,272.7650146484375,271.8999938964844,272.40008544921875,1090954,335.5950012207031,335.7139892578125,335.2940979003906,335.44000244140625,235264
2026-04-22 15:30:00+00:00,675.0499877929688,676.0,674.3200073242188,674.4199829101562,169889,252.97999572753906,253.13250732421875,252.1750030517578,252.2200927734375,764966,93.20500183105469,93.23999786376953,92.86000061035156,92.88500213623047,984456,272.3900146484375,273.2508850097656,272.260009765625,272.8399963378906,1488293,335.44000244140625,335.67999267578125,335.05999755859375,335.05999755859375,261084
2026-04-22 15:45:00+00:00,674.4199829101562,675.5599975585938,674.1400146484375,674.905029296875,157880,252.22500610351562,252.61000061035156,252.16700744628906,252.19900512695312,605435,92.88500213623047,93.03500366210938,92.8499984741211,92.96990203857422,835883,272.8500061035156,273.1499938964844,272.67999267578125,273.010009765625,741621,335.0700988769531,335.6499938964844,334.94000244140625,335.4049987792969,227071
2026-04-22 16:00:00+00:00,674.9500122070312,675.5499877929688,674.4000244140625,675.3300170898438,121937,252.22000122070312,252.75,251.99000549316406,252.72999572753906,764039,92.97000122070312,93.0,92.84500122070312,92.92500305175781,644545,273.0199890136719,273.5050048828125,272.80999755859375,273.20001220703125,1000724,335.4599914550781,336.3399963378906,335.1099853515625,336.2369079589844,215354
2026-04-22 16:15:00+00:00,675.4000244140625,675.5,673.7999877929688,674.0050048828125,184499,252.72000122070312,253.19000244140625,252.58999633789062,252.9998016357422,894345,92.92500305175781,93.06999969482422,92.88500213623047,92.91000366210938,828919,273.2200012207031,273.3800048828125,272.55999755859375,272.69000244140625,868732,336.32000732421875,336.3999938964844,334.8599853515625,334.9200134277344,260583
2026-04-22 16:30:00+00:00,673.9400024414062,675.0999755859375,673.47998046875,674.401123046875,169487,252.9949951171875,253.23739624023438,252.66000366210938,252.8300018310547,990198,92.90499877929688,93.29000091552734,92.86000061035156,93.07499694824219,980848,272.7049865722656,272.92999267578125,272.3999938964844,272.7650146484375,770804,334.9049987792969,335.19000244140625,334.49591064453125,334.8500061035156,390974
2026-04-22 16:45:00+00:00,674.4849853515625,675.2000122070312,674.0999755859375,674.6749877929688,110832,252.82000732421875,252.98500061035156,252.5850067138672,252.69000244140625,634807,93.07499694824219,93.19499969482422,93.0,93.17500305175781,826437,272.760009765625,272.7898864746094,272.3599853515625,272.4949951171875,542846,334.7950134277344,335.1549987792969,334.7250061035156,334.9198913574219,177369
2026-04-22 17:00:00+00:00,674.75,676.2100219726562,674.6461791992188,675.4249877929688,171352,252.6999969482422,254.05499267578125,252.6999969482422,253.6300048828125,1185251,93.17500305175781,93.22000122070312,93.07499694824219,93.16000366210938,671299,272.4800109863281,273.4200134277344,272.4700927734375,273.17999267578125,949798,334.8900146484375,335.6449890136719,334.8900146484375,335.1600036621094,197489
2026-04-22 17:15:00+00:00,675.4550170898438,675.9000244140625,674.6900024414062,675.2000122070312,142783,253.63499450683594,253.660400390625,253.1999969482422,253.27000427246094,557106,93.15499877929688,93.22000122070312,93.02999877929688,93.20500183105469,570362,273.20001220703125,273.3804931640625,272.5,273.2099914550781,692065,335.20001220703125,335.6050109863281,335.0,335.07000732421875,151346
2026-04-22 17:30:00+00:00,675.2000122070312,677.4299926757812,674.9199829101562,677.4299926757812,224511,253.25999450683594,253.48989868164062,253.16000366210938,253.4499969482422,535179,93.20999908447266,93.30999755859375,93.18000030517578,93.25,578504,273.218994140625,273.6499938964844,273.20001220703125,273.5799865722656,593015,335.0950012207031,336.010009765625,335.0199890136719,335.70001220703125,197299
2026-04-22 17:45:00+00:00,677.4299926757812,677.8699951171875,676.4199829101562,676.489990234375,272989,253.4550018310547,253.73989868164062,253.3300018310547,253.60499572753906,487422,93.25499725341797,93.29499816894531,93.12999725341797,93.15499877929688,556877,273.6000061035156,273.7171936035156,273.17169189453125,273.4700012207031,671598,335.7200012207031,335.9599914550781,335.4100036621094,335.8450012207031,147261
2026-04-22 18:00:00+00:00,676.4849853515625,677.47998046875,676.3400268554688,677.39990234375,132643,253.61000061035156,254.61929321289062,253.60000610351562,254.45010375976562,1301266,93.15499877929688,93.16000366210938,93.08499908447266,93.12999725341797,522490,273.4700012207031,273.739990234375,273.239990234375,273.2900085449219,614345,335.79998779296875,336.7025146484375,335.79998779296875,336.6199951171875,203174
2026-04-22 18:15:00+00:00,677.27001953125,677.739990234375,675.60009765625,675.7650146484375,245129,254.4499969482422,254.4499969482422,253.82000732421875,253.875,1003221,93.12000274658203,93.12999725341797,92.9800033569336,93.1050033569336,595910,273.260009765625,273.260009765625,272.6300048828125,272.68499755859375,1155342,336.6300048828125,336.6648864746094,336.260009765625,336.30999755859375,212733
