Ticker,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13 17:30:00+00:00,615.4400024414062,616.0,614.6799926757812,615.7100219726562,299482,397.5899963378906,398.0,397.3500061035156,397.7699890136719,317461,87.83000183105469,87.86000061035156,87.66999816894531,87.83499908447266,580057,300.1099853515625,300.7200012207031,300.0,300.5350036621094,1643714,269.5400085449219,269.55999755859375,269.1549987792969,269.32000732421875,731512
2026-05-13 17:45:00+00:00,615.72998046875,616.75,615.0401000976562,615.0999755859375,265461,397.7900085449219,398.4198913574219,397.6300048828125,397.8800964355469,325394,87.83499908447266,87.95999908447266,87.7699966430664,87.91999816894531,569506,300.53509521484375,300.9200134277344,299.875,300.1650085449219,1207347,269.32000732421875,269.7499084472656,269.0400085449219,269.0849914550781,1255633
2026-05-13 18:00:00+00:00,615.0999755859375,617.6099853515625,614.8499755859375,617.511474609375,320989,397.8800048828125,399.135009765625,397.80999755859375,399.0899963378906,497137,87.92510223388672,87.98999786376953,87.8499984741211,87.97000122070312,898362,300.1499938964844,300.25,299.80999755859375,300.1799011230469,1050537,269.0450134277344,270.05999755859375,269.010009765625,269.80999755859375,883400
2026-05-13 18:15:00+00:00,617.4749755859375,618.5,617.4099731445312,617.8800048828125,411674,399.0252990722656,399.7900085449219,398.5400085449219,399.70001220703125,410723,87.9749984741211,88.05000305175781,87.88500213623047,87.94000244140625,588604,300.17498779296875,300.4949951171875,299.7099914550781,299.7149963378906,968909,269.80499267578125,270.3500061035156,269.6099853515625,270.2699890136719,729253
2026-05-13 18:30:00+00:00,617.8699951171875,619.9000244140625,617.280029296875,618.6950073242188,558041,399.7099914550781,399.92999267578125,398.44000244140625,398.5199890136719,406950,87.94000244140625,88.43499755859375,87.8550033569336,88.1449966430664,1255581,299.7099914550781,299.7200012207031,299.2200012207031,299.3299865722656,757249,270.260009765625,270.2900085449219,269.510009765625,269.7799987792969,580769
2026-05-13 18:45:00+00:00,618.6649780273438,619.4400024414062,617.0700073242188,617.14501953125,378600,398.5144958496094,398.7900085449219,397.7099914550781,397.760009765625,390587,88.12000274658203,88.62000274658203,88.06999969482422,88.34500122070312,1878662,299.3299865722656,299.67999267578125,299.2300109863281,299.41009521484375,712609,269.7699890136719,269.9649963378906,269.30999755859375,269.3500061035156,615605
2026-05-13 19:00:00+00:00,617.14501953125,617.6799926757812,616.6599731445312,617.3250122070312,331031,397.82000732421875,399.1000061035156,397.7799987792969,398.9700012207031,375900,88.3499984741211,88.3499984741211,88.02999877929688,88.06500244140625,925920,299.42999267578125,299.5350036621094,298.8699951171875,299.0249938964844,938549,269.3900146484375,270.1600036621094,269.2799987792969,269.6199951171875,920946
2026-05-13 19:15:00+00:00,617.2949829101562,618.3599853515625,616.239990234375,616.614990234375,354791,398.94500732421875,399.239990234375,398.3500061035156,399.19000244140625,372236,88.06500244140625,88.13500213623047,87.98999786376953,88.08499908447266,756741,299.0199890136719,299.17999267578125,298.614990234375,299.1499938964844,956451,269.6199951171875,270.1499938964844,269.41009521484375,270.135009765625,875640
2026-05-13 19:30:00+00:00,616.60009765625,617.3699951171875,616.4099731445312,616.97998046875,412857,399.19000244140625,399.57000732421875,398.70001220703125,399.1929931640625,416237,88.08499908447266,88.23500061035156,87.8499984741211,87.8550033569336,956364,299.1499938964844,299.45001220703125,298.8800048828125,299.44000244140625,1127134,270.135009765625,270.5199890136719,270.0799865722656,270.510009765625,1201649
2026-05-13 19:45:00+00:00,616.9749755859375,617.4224853515625,615.3150024414062,616.5900268554688,823807,399.17498779296875,399.55999755859375,398.06500244140625,399.1000061035156,1582048,87.8499984741211,87.9000015258789,87.5,87.56999969482422,2169855,299.42999267578125,299.4800109863281,298.8500061035156,298.8800048828125,2743373,270.5050048828125,270.7200012207031,269.6000061035156,270.0799865722656,3035035
2026-05-14 13:30:00+00:00,616.125,618.8400268554688,615.0,617.6400146484375,885088,393.92999267578125,397.0,393.1099853515625,396.0799865722656,1692190,87.62000274658203,88.3949966430664,87.48999786376953,88.36000061035156,2952380,299.82000732421875,300.3500061035156,297.1700134277344,297.6300048828125,3463359,269.2796936035156,270.44000244140625,268.3699951171875,270.3800048828125,2631169
2026-05-14 13:45:00+00:00,617.6799926757812,619.4600219726562,615.5399780273438,617.5,553635,396.1199951171875,397.54998779296875,394.3800048828125,394.6499938964844,597040,88.37000274658203,88.5,88.01000213623047,88.08000183105469,1124890,297.6400146484375,298.6400146484375,297.29998779296875,297.3900146484375,1380953,270.3800048828125,270.7799072265625,268.4649963378906,268.70001220703125,1598812
2026-05-14 14:00:00+00:00,617.5050048828125,623.0,617.4600219726562,620.64501953125,841330,394.5899963378906,395.34698486328125,393.8699951171875,394.5299987792969,591884,88.08999633789062,88.38999938964844,87.88999938964844,87.8949966430664,769767,297.3500061035156,298.5,297.0799865722656,298.3500061035156,1086581,268.6499938964844,269.5450134277344,268.19000244140625,268.2850036621094,994591
2026-05-14 14:15:00+00:00,620.760009765625,623.1599731445312,619.9400024414062,621.9500122070312,595114,394.5000915527344,395.3688049316406,392.7279968261719,393.05999755859375,583912,87.9000015258789,88.04000091552734,87.69000244140625,87.69000244140625,859442,298.3349914550781,298.7703857421875,297.92010498046875,297.93499755859375,1214688,268.2699890136719,268.9800109863281,267.57501220703125,267.739990234375,1031292
2026-05-14 14:30:00+00:00,622.1300048828125,622.4000244140625,617.9201049804688,620.1849975585938,507704,393.04998779296875,394.2799987792969,392.7799987792969,393.7799987792969,484828,87.69999694824219,87.81999969482422,87.33999633789062,87.48500061035156,683551,297.95001220703125,298.44000244140625,297.5799865722656,298.44000244140625,875331,267.7049865722656,267.8699951171875,267.1400146484375,267.4197082519531,937860
2026-05-14 14:45:00+00:00,620.1904907226562,622.3699951171875,620.1763916015625,620.3200073242188,308589,393.79400634765625,394.82000732421875,393.4200134277344,394.4100036621094,432167,87.48999786376953,87.6281967163086,87.41000366210938,87.43499755859375,840512,298.43499755859375,298.8799133300781,298.2825012207031,298.625,977341,267.4100036621094,267.7898864746094,267.2099914550781,267.3500061035156,931086
2026-05-14 15:00:00+00:00,620.3200073242188,622.4000244140625,620.239990234375,622.2999877929688,304226,394.44000244140625,394.9700012207031,394.010009765625,394.489990234375,382021,87.43499755859375,87.56990051269531,87.31999969482422,87.54499816894531,813027,298.6300048828125,299.18438720703125,297.7799987792969,299.010009765625,1108348,267.3299865722656,267.94000244140625,267.0299987792969,267.7049865722656,879664
2026-05-14 15:15:00+00:00,622.3300170898438,622.8499755859375,620.5900268554688,622.0250244140625,290689,394.4599914550781,395.5,394.1499938964844,394.8399963378906,329338,87.54499816894531,87.8499984741211,87.43009948730469,87.79019927978516,729535,299.0299987792969,299.4700012207031,298.989990234375,299.06500244140625,767298,267.75,268.04998779296875,267.510009765625,267.69000244140625,749961
2026-05-14 15:30:00+00:00,621.9199829101562,622.8800048828125,621.4099731445312,621.8505859375,278372,394.8900146484375,396.4800109863281,394.7699890136719,396.29998779296875,454126,87.80000305175781,87.97000122070312,87.7300033569336,87.91999816894531,726558,299.07000732421875,299.3599853515625,298.75,299.1449890136719,938729,267.70001220703125,268.1000061035156,267.1000061035156,267.7699890136719,792082
2026-05-14 15:45:00+00:00,621.7899780273438,621.89990234375,620.6799926757812,621.5,233974,396.4100036621094,398.3900146484375,396.1000061035156,398.3299865722656,469692,87.93000030517578,88.20999908447266,87.87999725341797,88.16010284423828,1171157,299.1549987792969,299.3316955566406,298.760009765625,299.1549987792969,672665,267.7699890136719,268.3450012207031,267.43011474609375,268.3299865722656,740141
2026-05-14 16:00:00+00:00,621.5150146484375,623.5900268554688,621.5150146484375,621.6699829101562,300791,398.30999755859375,398.8800048828125,397.0600891113281,397.0799865722656,425543,88.16500091552734,88.21499633789062,87.95999908447266,87.97000122070312,585608,299.1549987792969,299.20001220703125,298.5899963378906,298.6499938964844,482776,268.389892578125,268.739990234375,268.0799865722656,268.1099853515625,691128
2026-05-14 16:15:00+00:00,621.75,623.72998046875,620.6099853515625,620.8800048828125,197835,397.06048583984375,397.739990234375,396.2301025390625,396.3399963378906,210374,87.97000122070312,88.13999938964844,87.91500091552734,87.98500061035156,627157,298.6499938964844,299.0299987792969,298.2799987792969,298.3099060058594,1105701,268.114990234375,268.4100036621094,267.9100036621094,267.9800109863281,677578
2026-05-14 16:30:00+00:00,621.0399780273438,621.2103271484375,619.5,620.4199829101562,467284,396.3800964355469,396.3800964355469,395.5400085449219,396.010009765625,223326,87.98500061035156,88.00499725341797,87.80999755859375,87.93000030517578,491403,298.30999755859375,298.51251220703125,298.0,298.1300048828125,589643,267.989990234375,268.8800048828125,267.8900146484375,268.56500244140625,703279
2026-05-14 16:45:00+00:00,620.3900146484375,620.9500122070312,618.8599853515625,619.3900146484375,183420,395.9023132324219,397.2898864746094,395.4700012207031,396.7322998046875,424397,87.93499755859375,87.9800033569336,87.58999633789062,87.7113037109375,399257,298.1099853515625,298.1199951171875,295.3800048828125,297.6000061035156,2621352,268.510009765625,268.8900146484375,268.0950012207031,268.1310119628906,446136
2026-05-14 17:00:00+00:00,619.4299926757812,619.8400268554688,618.9000854492188,619.2150268554688,151733,396.7900085449219,397.6099853515625,395.5799865722656,395.631591796875,338165,87.71499633789062,87.87999725341797,87.69000244140625,87.87999725341797,397383,297.5700988769531,297.989990234375,297.45001220703125,297.6300048828125,688859,268.1449890136719,268.42999267578125,267.8999938964844,268.1700134277344,590181
2026-05-14 17:15:00+00:00,619.3099975585938,619.47998046875,618.0599975585938,619.1400146484375,253617,395.6400146484375,397.44500732421875,395.3901062011719,397.4100036621094,368214,87.88500213623047,87.88500213623047,87.68499755859375,87.84010314941406,444564,297.6099853515625,298.4100036621094,297.3599853515625,298.3800048828125,589952,268.1700134277344,268.7650146484375,267.92999267578125,268.739990234375,683909
2026-05-14 17:30:00+00:00,619.1500244140625,619.9000244140625,618.4000244140625,619.0700073242188,166231,397.4700012207031,398.7300109863281,396.9200134277344,398.7099914550781,332793,87.83499908447266,87.91999816894531,87.62999725341797,87.6500015258789,600759,298.40899658203125,298.6299133300781,297.9200134277344,298.2099914550781,644635,268.7449951171875,268.989990234375,268.1700134277344,268.9200134277344,884062
2026-05-14 17:45:00+00:00,619.0999755859375,619.5,618.7000122070312,618.7949829101562,132486,398.6700134277344,399.10400390625,398.4100036621094,398.5,350552,87.6500015258789,87.6500015258789,87.30000305175781,87.30000305175781,536214,298.2001037597656,298.510009765625,298.1000061035156,298.19000244140625,685489,268.9200134277344,269.1799011230469,268.739990234375,268.739990234375,771713
2026-05-14 18:00:00+00:00,618.780029296875,618.7849731445312,617.3499755859375,617.4500122070312,239592,398.5,398.5,396.57000732421875,396.8699951171875,287055,87.30000305175781,87.30999755859375,86.69029998779297,86.73870086669922,1314401,298.17999267578125,298.3550109863281,297.54998779296875,298.3399963378906,529500,268.70001220703125,268.7200012207031,268.04998779296875,268.5899963378906,630686
2026-05-14 18:15:00+00:00,617.4500122070312,618.3499755859375,615.75,615.9600219726562,291807,396.8800048828125,397.3299865722656,395.69500732421875,396.07000732421875,246165,86.73500061035156,87.09500122070312,86.65499877929688,86.91500091552734,1279198,298.3500061035156,298.489990234375,298.2349853515625,298.3699951171875,463647,268.5899963378906,268.6499938964844,267.7900085449219,267.7900085449219,593399
2026-05-14 18:30:00+00:00,615.8300170898438,616.5,615.4199829101562,616.1099853515625,328362,396.07000732421875,396.5299987792969,395.79998779296875,396.1499938964844,236151,86.91500091552734,87.02999877929688,86.9000015258789,86.97000122070312,553972,298.364990234375,298.55999755859375,298.2229919433594,298.2694091796875,995534,267.7799987792969,267.9800109863281,267.5299987792969,267.739990234375,543089
2026-05-14 18:45:00+00:00,616.1099853515625,617.2000122070312,615.864990234375,616.6699829101562,262445,396.1499938964844,396.8500061035156,395.8999938964844,396.6300048828125,260212,86.9749984741211,86.9800033569336,86.7699966430664,86.93499755859375,583250,298.260009765625,298.7799987792969,298.239990234375,298.5899963378906,692181,267.739990234375,267.760009765625,267.4100036621094,267.44000244140625,630584
2026-05-14 19:00:00+00:00,616.7100219726562,617.9000244140625,616.510986328125,617.1699829101562,187707,396.6199951171875,397.05999755859375,396.5299987792969,396.70599365234375,412633,86.94999694824219,87.20500183105469,86.94200134277344,87.13500213623047,1192039,298.6000061035156,298.95001220703125,298.5,298.8550109863281,546758,267.42999267578125,267.8599853515625,267.3005065917969,267.7698974609375,595165
2026-05-14 19:15:00+00:00,617.1300048828125,617.9989013671875,616.6799926757812,617.1799926757812,207603,396.7200012207031,397.3500061035156,396.6769104003906,397.0400085449219,275290,87.13970184326172,87.24500274658203,87.02999877929688,87.22000122070312,762222,298.8550109863281,299.20001220703125,298.81500244140625,299.07501220703125,696241,267.7550048828125,268.2300109863281,267.6650085449219,268.1000061035156,993151
2026-05-14 19:30:00+00:00,617.2100219726562,617.9199829101562,617.2100219726562,617.760009765625,240695,397.023193359375,397.3299865722656,396.6099853515625,396.989990234375,328803,87.22989654541016,87.36000061035156,87.16000366210938,87.19499969482422,601117,299.0799865722656,299.0799865722656,298.6600036621094,298.67999267578125,761474,268.0799865722656,268.1700134277344,267.7699890136719,268.0600891113281,840175
2026-05-14 19:45:00+00:00,617.760009765625,618.75,617.5700073242188,618.4299926757812,731269,396.989990234375,397.2799987792969,396.0199890136719,397.20001220703125,948440,87.19499969482422,87.19499969482422,86.8550033569336,86.94000244140625,2104455,298.69000244140625,298.69500732421875,297.8800048828125,298.1650085449219,2337232,268.07000732421875,268.1700134277344,266.6300048828125,267.25,2871380
2026-05-15 13:30:00+00:00,614.10498046875,614.5850219726562,609.3099975585938,610.6950073242188,1684781,393.2149963378906,393.3699951171875,389.760009765625,392.04998779296875,2605334,87.7699966430664,89.48999786376953,87.67009735107422,88.30999755859375,5590572,297.7550048828125,298.5400085449219,296.5299987792969,297.20001220703125,6551897,262.5899963378906,262.8699951171875,260.8901062011719,262.04998779296875,6920960
2026-05-15 13:45:00+00:00,610.7249755859375,612.8350219726562,609.64501953125,610.2623901367188,440594,391.9700012207031,395.7300109863281,391.0,394.31500244140625,770465,88.30999755859375,88.52999877929688,87.94999694824219,88.12999725341797,2117527,297.17999267578125,298.67999267578125,296.6610107421875,298.07501220703125,1518699,262.04998779296875,263.45001220703125,261.3349914550781,262.4949951171875,2192616
2026-05-15 14:00:00+00:00,610.2100219726562,613.8599853515625,609.7750244140625,613.6199951171875,363780,394.3299865722656,395.6199951171875,393.489990234375,395.3349914550781,532607,88.0999984741211,88.32990264892578,87.69999694824219,87.80999755859375,971883,298.1000061035156,299.1000061035156,297.5350036621094,299.05999755859375,1172522,262.4700012207031,264.0199890136719,262.0,263.9079895019531,1959411
2026-05-15 14:15:00+00:00,613.6199951171875,613.9600219726562,611.7999877929688,612.4199829101562,331653,395.29998779296875,395.8800048828125,394.20001220703125,394.6025085449219,467774,87.80999755859375,87.84989929199219,87.38999938964844,87.64009857177734,1191985,299.0751037597656,299.8500061035156,298.9200134277344,299.2900085449219,1208529,263.92999267578125,264.04998779296875,262.7001037597656,262.94500732421875,1557055
2026-05-15 14:30:00+00:00,612.489990234375,614.757080078125,612.4849853515625,614.0800170898438,1144843,394.57501220703125,395.17999267578125,393.8299865722656,393.9700012207031,493264,87.66000366210938,87.8949966430664,87.36000061035156,87.44499969482422,814646,299.2699890136719,300.9800109863281,299.239990234375,300.80499267578125,1634139,262.9800109863281,263.6099853515625,262.6000061035156,262.8800048828125,1138251
2026-05-15 14:45:00+00:00,614.1500244140625,615.1799926757812,613.010009765625,614.8400268554688,293372,393.9307861328125,394.69000244140625,392.92999267578125,394.55999755859375,356500,87.44000244140625,87.7300033569336,87.2750015258789,87.2760009765625,847309,300.80999755859375,301.25,300.1499938964844,300.92498779296875,1852602,262.8999938964844,263.25,262.04998779296875,262.79998779296875,1193904
2026-05-15 15:00:00+00:00,614.864990234375,615.8681030273438,613.130126953125,614.864990234375,278183,394.6000061035156,395.07000732421875,393.55999755859375,394.1300964355469,253605,87.2750015258789,87.32499694824219,87.0199966430664,87.07499694824219,1008819,300.94000244140625,302.29998779296875,300.94000244140625,301.94500732421875,3558399,262.80999755859375,263.489990234375,262.5,263.20001220703125,1002313
2026-05-15 15:15:00+00:00,614.7999877929688,616.0,613.8599853515625,614.9400024414062,528578,394.1300964355469,394.2200012207031,393.1199951171875,393.5899963378906,1037627,87.06999969482422,87.22540283203125,87.01000213623047,87.06999969482422,651289,301.9599914550781,302.7900085449219,301.760009765625,301.9695129394531,1481537,263.1700134277344,263.80999755859375,262.5,263.6199951171875,1289950
2026-05-15 15:30:00+00:00,615.0999755859375,615.9899291992188,612.1199951171875,612.3800048828125,230497,393.6099853515625,394.17999267578125,392.20001220703125,392.5050048828125,267489,87.06999969482422,87.1500015258789,86.83000183105469,86.84500122070312,644863,301.989990234375,302.6000061035156,301.3599853515625,301.42498779296875,1803209,263.6199951171875,263.94000244140625,261.94000244140625,262.0299987792969,873053
2026-05-15 15:45:00+00:00,612.469970703125,613.6298828125,611.72998046875,613.27001953125,172169,392.4800109863281,392.6820068359375,391.1000061035156,392.5950012207031,368309,86.83999633789062,86.94000244140625,86.71499633789062,86.93329620361328,676234,301.44000244140625,301.6000061035156,300.6400146484375,301.0249938964844,1516423,262.04998779296875,262.45001220703125,261.29998779296875,262.3299865722656,1013011
2026-05-15 16:00:00+00:00,613.4000244140625,614.5599975585938,613.010009765625,613.5599975585938,164412,392.67999267578125,392.92999267578125,392.0199890136719,392.4649963378906,171589,86.94000244140625,87.16000366210938,86.93499755859375,87.11499786376953,575894,301.1000061035156,301.4800109863281,300.8710021972656,301.17999267578125,650265,262.32000732421875,262.4540100097656,261.7799987792969,262.1400146484375,614853
2026-05-15 16:15:00+00:00,613.4401245117188,615.739990234375,613.010009765625,615.39501953125,199357,392.4200134277344,393.5,392.0101013183594,393.3200988769531,278882,87.11509704589844,87.18000030517578,87.05500030517578,87.06999969482422,377118,301.19000244140625,301.94000244140625,300.75,301.80999755859375,979098,262.1400146484375,262.7900085449219,261.8500061035156,262.760009765625,807158
2026-05-15 16:30:00+00:00,615.39501953125,617.030029296875,614.9299926757812,615.1600952148438,222746,393.3999938964844,393.54998779296875,392.760009765625,392.9949951171875,201499,87.07499694824219,87.47000122070312,86.95999908447266,87.30000305175781,915517,301.7900085449219,302.19000244140625,301.4849853515625,301.9100036621094,697882,262.739990234375,263.2300109863281,262.0,262.7349853515625,2220576
2026-05-15 16:45:00+00:00,615.2150268554688,615.9398803710938,614.5800170898438,615.8499755859375,131024,393.0199890136719,393.1199951171875,392.0899963378906,392.2850036621094,176297,87.30500030517578,87.4800033569336,87.30000305175781,87.3550033569336,596701,301.9150085449219,302.6099853515625,301.7749938964844,302.0,1232090,262.7200012207031,262.75,261.672607421875,261.8999938964844,875458
2026-05-15 17:00:00+00:00,615.8200073242188,617.8699951171875,615.3800048828125,617.5399780273438,197173,392.2850036621094,393.67498779296875,392.19000244140625,393.6449890136719,167878,87.35220336914062,87.36000061035156,87.16999816894531,87.18499755859375,364254,302.0,302.7200012207031,301.75,302.6600036621094,815880,261.9049987792969,262.510009765625,261.25,262.364990234375,705576
2026-05-15 17:15:00+00:00,617.610107421875,618.3699951171875,616.5999755859375,618.1099853515625,201478,393.5299987792969,393.8500061035156,393.239990234375,393.7099914550781,204749,87.19000244140625,87.26000213623047,87.02999877929688,87.19000244140625,511856,302.6549987792969,303.20001220703125,302.3599853515625,303.1199951171875,1361113,262.3800048828125,263.44000244140625,261.70001220703125,263.32000732421875,829506
2026-05-15 17:30:00+00:00,618.0549926757812,619.6500244140625,617.6400146484375,618.8699951171875,218800,393.6700134277344,394.3299865722656,393.25,393.2651062011719,305866,87.16999816894531,87.30000305175781,87.01000213623047,87.10649871826172,535662,303.1000061035156,303.1400146484375,302.3999938964844,302.45001220703125,827213,263.2850036621094,263.9800109863281,263.2799987792969,263.614990234375,709295
2026-05-15 17:45:00+00:00,618.9400024414062,620.4400024414062,618.8699951171875,620.1400146484375,466356,393.2799987792969,393.3949890136719,392.7799987792969,393.05499267578125,233627,87.10990142822266,87.20989990234375,87.08999633789062,87.125,376996,302.4700012207031,302.57000732421875,302.1099853515625,302.2300109863281,976451,263.614990234375,263.79998779296875,263.0899963378906,263.20001220703125,677898
2026-05-15 18:00:00+00:00,620.1400146484375,621.1998901367188,619.9301147460938,620.0900268554688,277674,393.0799865722656,393.75,393.05999755859375,393.07501220703125,248945,87.12999725341797,87.25,87.06500244140625,87.18499755859375,403073,302.239990234375,302.4700012207031,301.8399963378906,301.8999938964844,1615502,263.2099914550781,263.489990234375,263.0899963378906,263.1449890136719,658638
2026-05-15 18:15:00+00:00,620.2000122070312,620.7000122070312,618.8128051757812,619.0599975585938,204106,393.05999755859375,393.17999267578125,391.8800048828125,392.0299987792969,240367,87.18499755859375,87.19999694824219,87.00499725341797,87.03500366210938,459301,301.8999938964844,301.9100036621094,301.1180114746094,301.2650146484375,759516,263.1549987792969,263.8299865722656,262.79998779296875,263.739990234375,764678
2026-05-15 18:30:00+00:00,619.0650024414062,619.219970703125,617.52001953125,618.114990234375,247029,392.05999755859375,392.2300109863281,391.3599853515625,392.1000061035156,242719,87.02999877929688,87.15499877929688,86.8949966430664,87.15499877929688,563266,301.2799987792969,301.3196105957031,300.510009765625,301.25,844612,263.739990234375,263.95001220703125,263.0,263.6600036621094,575746
2026-05-15 18:45:00+00:00,618.114990234375,618.5,616.4600219726562,616.8599853515625,240534,392.1000061035156,392.909912109375,391.95001220703125,392.80999755859375,185008,87.15499877929688,87.15499877929688,86.80000305175781,86.80999755859375,455897,301.239990234375,301.7297058105469,301.0950012207031,301.6650085449219,912582,263.6499938964844,263.79998779296875,263.2799987792969,263.489990234375,571197
2026-05-15 19:00:00+00:00,616.9000244140625,617.0,616.0499877929688,616.375,504330,392.82000732421875,392.8999938964844,392.1600036621094,392.5072937011719,244597,86.80500030517578,86.94000244140625,86.75,86.75499725341797,601119,301.6650085449219,301.760009765625,300.72039794921875,300.81988525390625,1253450,263.4800109863281,263.489990234375,262.8450012207031,263.1000061035156,681104
2026-05-15 19:15:00+00:00,616.3400268554688,617.280029296875,615.5900268554688,616.375,285121,392.4849853515625,392.7099914550781,392.0296936035156,392.3699951171875,170624,86.75499725341797,86.91999816894531,86.73999786376953,86.79000091552734,722858,300.82000732421875,300.8299865722656,299.8800048828125,300.2633972167969,1222606,263.1000061035156,263.6499938964844,263.0299987792969,263.3299865722656,597955
2026-05-15 19:30:00+00:00,616.3200073242188,616.5,614.0,614.1649780273438,440983,392.3299865722656,393.1400146484375,392.3299865722656,392.7853088378906,769705,86.77999877929688,86.875,86.70500183105469,86.71499633789062,732329,300.2799987792969,300.4678039550781,299.79998779296875,299.8599853515625,956787,263.29998779296875,263.9700012207031,263.2900085449219,263.5799865722656,808375
2026-05-15 19:45:00+00:00,614.1599731445312,615.8499755859375,613.5,614.4500122070312,1203929,392.79998779296875,393.5199890136719,391.6499938964844,393.3800048828125,1509612,86.70999908447266,87.12999725341797,86.69000244140625,87.04000091552734,2742471,299.8699951171875,300.6600036621094,299.6300048828125,300.2200012207031,3662109,263.55999755859375,264.3500061035156,263.20001220703125,264.2099914550781,3450698
